Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
BMW,5 серия,2018,G30/G31 (2016—2020),94000 км,18 записей в отчёте Автотеки,Оригинал,2,Не битый,M550i 4.4 xDrive Steptronic (462 л.с.),4.4 л,Бензин,Автомат,Полный,Base,Седан,Синий,Левый,WBAJ*************,Не интересует,5 699 000
BMW,X3,2022,G01 рестайлинг (2021—2023),17467 км,Проверить в Автотеке,,1,Не битый,20d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,WBA1*************,,7 250 000
BMW,X5,2023,G05 (2018—2023),81 км,,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (286 л.с.),3 л,Дизель,Автомат,Полный,M Sport Pro,Внедорожник 5-дверный,Чёрный,Левый,WBAJ*************,,15 990 000
BMW,X5,2020,G05 (2018—2023),38666 км,7 записей в отчёте Автотеки,,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport Pro,Внедорожник 5-дверный,Серый,Левый,X4XC*************,,9 395 000
BMW,X7,2020,G07 (2018—2023),39876 км,Проверить в Автотеке,Электронный,1,Не битый,40i 3.0 xDrive Steptronic (340 л.с.),3 л,Бензин,Автомат,Полный,Pure Excellence,Внедорожник 5-дверный,Белый,Левый,WBAC*************,Возможен,10 298 000
BMW,X5,2020,G05 (2018—2023),29143 км,Проверить в Автотеке,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (265 л.с.),3 л,Дизель,Автомат,Полный,M Sport Plus,Внедорожник 5-дверный,Белый,Левый,WBAC*************,,8 199 000
BMW,X3,2019,G01 (2017—2021),60600 км,Проверить в Автотеке,,1,Не битый,20d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,xLine,Внедорожник 5-дверный,Белый,Левый,WBAT*************,,4 450 000
BMW,X5,2020,G05 (2018—2023),36130 км,2 записи в отчёте Автотеки,,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Фиолетовый,Левый,WBAC*************,,8 949 000
BMW,X7,2023,G07 рестайлинг (2022—2023),6852 км,Проверить в Автотеке,Электронный,1,Не битый,40d 3.0 xDrive Steptronic (340 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Чёрный,Левый,WBA2*************,Возможен,16 500 000
BMW,X3,2019,G01 (2017—2021),115496 км,Проверить в Автотеке,Электронный,1,Не битый,20d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,xLine,Внедорожник 5-дверный,Чёрный,Левый,WBAU*************,,4 250 000
