Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
ГАЗ,Volga Siber,2010,I (2008—2010),161204 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,2.4 AT (143 л.с.),2.4 л,Бензин,Автомат,Передний,Lux,Седан,Чёрный,Левый,X96E*************,,435 000
ГАЗ,ГАЗель 3221,2004,I рестайлинг (2003—2010),415000 км,2 записи в отчёте Автотеки,Оригинал,3,Не битый,2.3 MT (98 л.с.),2.3 л,Бензин,Механика,Задний,Базовая,Микроавтобус,Золотой,Левый,X9V3*************,Возможен,279 000
ГАЗ,ГАЗель 33023,2007,I рестайлинг (2003—2010),125000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,2.4 MT (152 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Фургон,Бордовый,Левый,X9U3*************,Не интересует,780 000
ГАЗ,ГАЗель 3302,2007,I рестайлинг (2003—2010),136000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,2.5 MT (140 л.с.),2.5 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,X963*************,Возможен,630 000
ГАЗ,ГАЗель 3302,2000,I (1994—2003),281600 км,Проверить в Автотеке,Оригинал,1,Не битый,2.3 MT (98 л.с.),2.3 л,Бензин,Механика,Задний,Базовая,Фургон,Бежевый,Левый,X3X2*************,Не интересует,200 000
ГАЗ,24 Волга,1982,24 (1968—1987),89000 км,,Оригинал,1,Не битый,2.5 MT (95 л.с.),2.5 л,Бензин,Механика,Задний,Базовая,Седан,Серый,Левый,8068**,Не интересует,130 000
ГАЗ,ГАЗель Next,2019,III (2013—2023),18388 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Коричневый,Левый,Z783*************,Не интересует,3 369 000
ГАЗ,ГАЗель NN,2021,I (2021–2023),15668 км,Проверить в Автотеке,Электронный,1,Не битый,2.8 D MT (138 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Голубой,Левый,X96A*************,,3 560 000
ГАЗ,ГАЗель 3302,2014,II (2010—2023),57355 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,2.9 MT (107 л.с.),2.9 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,Z783*************,Возможен,1 419 000
ГАЗ,ГАЗель Next,2014,III (2013—2023),200000 км,Проверить в Автотеке,Оригинал,2,Не битый,2.8 D MT (120 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Микроавтобус,Белый,Левый,X96A*************,,799 000
