Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
УАЗ,Профи,2021,I (2017—2023),40855 км,4 записи в отчёте Автотеки,,1,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Задний,,Пикап,Серый,Левый,XTT2*************,,1 400 000
УАЗ,Профи,2018,I (2017—2023),35000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Задний,,Фургон,Зелёный,Левый,XTT2*************,Не интересует,990 000
УАЗ,Patriot,2018,I рестайлинг 3 (2016—2023),47000 км,Проверить в Автотеке,Оригинал,1,Не битый,2.7 МТ (135 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Зелёный,Левый,XTT3*************,Возможен,4 400 000
УАЗ,2206,2014,I (1965—2023),66000 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Серый,Левый,Z0Z2*************,Не интересует,510 000
УАЗ,Patriot,2019,I рестайлинг 3 (2016—2023),172000 км,4 записи в отчёте Автотеки,,1,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Полный,Комфорт,Внедорожник 5-дверный,Белый,Левый,XTT3*************,,1 022 000
УАЗ,3962,2002,I (1985—2023),49000 км,5 записей в отчёте Автотеки,Дубликат,4+,Не битый,2.5 MT (74 л.с.),2.5 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Серый,Левый,XTT3*************,Не интересует,267 000
УАЗ,3962,2011,I (1985—2023),85000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Серый,Левый,XTT3*************,Возможен,359 000
УАЗ,3303,2020,I (1966—2023),29299 км,Проверить в Автотеке,,1,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Серый,Левый,XTT3*************,,999 000
УАЗ,3159,2002,I (1999—2023),140000 км,Проверить в Автотеке,Оригинал,3,Не битый,2.7 MT (133 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Голубой,Левый,XTT3*************,Не интересует,599 999
УАЗ,Patriot,2017,I рестайлинг 3 (2016—2023),137143 км,7 записей в отчёте Автотеки,Оригинал,1,Не битый,2.7 MT (135 л.с.),2.7 л,Бензин,Механика,Полный,Престиж,Внедорожник 5-дверный,Коричневый,Левый,XTT3*************,,870 100
УАЗ,3909,2010,I (1985—2023),100000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Серый,Левый,XTT3*************,Не интересует,200 000
УАЗ,Pickup,2015,I рестайлинг (2014—2016),342624 км,12 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Чёрный,Левый,XTT2*************,,292 190
УАЗ,3909,2015,I (1985—2023),150446 км,4 записи в отчёте Автотеки,,3,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Серый,Левый,XTT3*************,,450 000
УАЗ,Patriot,2013,I рестайлинг (2012—2014),72000 км,9 записей в отчёте Автотеки,,3,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Бежевый,Левый,XTT3*************,Возможен,669 000
УАЗ,Hunter,2015,I (2003—2023),242333 км,11 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Classic,Внедорожник 5-дверный,Чёрный,Левый,XTT3*************,,419 090
УАЗ,Pickup,2015,I рестайлинг (2014—2016),282131 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Чёрный,Левый,XTT2*************,,437 090
УАЗ,Patriot,2015,I рестайлинг 2 (2014—2016),109000 км,13 записей в отчёте Автотеки,Оригинал,3,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Limited,Внедорожник 5-дверный,Серебряный,Левый,XTT3*************,Не интересует,809 000
УАЗ,3741,2000,I (1985—2023),25410 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,2.4 MT (90 л.с.),2.4 л,Бензин,Механика,Полный,Базовая,Фургон,Белый,Левый,XTT3*************,Не интересует,190 000
УАЗ,Pickup,2016,I рестайлинг (2014—2016),60000 км,Проверить в Автотеке,,1,Не битый,2.2 D MT (114 л.с.),2.2 л,Дизель,Механика,Полный,Лимитед,Пикап,Серый,Левый,XTT2*************,Не интересует,2 300 000
