Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Mercedes-Benz,G-класс AMG,2023,W463 (2018—2023),1 км,Проверить в Автотеке,Электронный,1,Не битый,G 63 AMG 4.0 4MATIC 9G-Tronic (585 л.с.),4 л,Бензин,Автомат,Полный,AMG G 63,Внедорожник 5-дверный,Чёрный,Левый,W1NY*************,,29 900 000
Mercedes-Benz,C-класс,2011,W204/S204/С204 рестайлинг (2011—2015),183000 км,16 записей в отчёте Автотеки,Дубликат,4+,Не битый,C 200 1.8 7G-Tronic (184 л.с.),1.8 л,Бензин,Автомат,Задний,Elegance Особая серия,Седан,Чёрный,Левый,WDD2*************,Не интересует,1 490 000
Mercedes-Benz,E-класс,2010,W212/S212/C207/A207 (2009—2013),181000 км,20 записей в отчёте Автотеки,,4+,Не битый,E 200 1.8 7G-Tronic (184 л.с.),1.8 л,Бензин,Автомат,Задний,,Седан,Серый,Левый,WDD2*************,,1 220 000
Mercedes-Benz,Sprinter Classic,2015,I (1995—2023),229543 км,8 записей в отчёте Автотеки,,4+,Не битый,311 CDI 2.1 MT (109 л.с.),2.1 л,Дизель,Механика,Задний,Базовая,Фургон,Синий,Левый,Z7C2*************,,1 640 000
Mercedes-Benz,CLA-класс,2016,C117/X117 (2013—2016),98000 км,Проверить в Автотеке,Электронный,1,Не битый,CLA 200 1.6 7G-DCT (156 л.с.),1.6 л,Бензин,Робот,Передний,Особая серия,Седан,Красный,Левый,WDD1*************,Не интересует,2 190 000
Mercedes-Benz,CLK-класс,2000,C208/W208 рестайлинг (1999—2003),250000 км,10 записей в отчёте Автотеки,Дубликат,4+,Не битый,CLK 230 2.3 MT (197 л.с.),2.3 л,Бензин,Механика,Задний,Базовая,Купе,Чёрный,Левый,WDB2*************,Не интересует,270 000
Mercedes-Benz,E-класс,2018,W213/S213/C238/A238 (2016—2021),44653 км,5 записей в отчёте Автотеки,,3,Не битый,E 200 2.0 4MATIC 9G-Tronic (197 л.с.),2 л,Бензин,Автомат,Полный,,Седан,Чёрный,Левый,WDD2*************,Возможен,4 350 000
Mercedes-Benz,CLS-класс,2014,C218/X218 (2010—2014),99000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,CLS 350 CDI 3.0 4MATIC AT (265 л.с.),3 л,Дизель,Автомат,Полный,Base,Седан,Белый,Левый,WDD2*************,Не интересует,3 400 000
Mercedes-Benz,E-класс,2015,W212/S212/C207/A207 рестайлинг (2013—2016),170000 км,7 записей в отчёте Автотеки,Дубликат,3,Не битый,E 200 2.0 7G-Tronic (184 л.с.),2 л,Бензин,Автомат,Задний,,Седан,Белый,Левый,WDD2*************,Не интересует,2 600 000
Mercedes-Benz,S-класс,2013,W222/C217/A217 (2013—2017),128000 км,14 записей в отчёте Автотеки,Оригинал,3,Не битый,S 500 4.7 4MATIC 7G-Tronic (455 л.с.),4.7 л,Бензин,Автомат,Полный,Base,Седан,Чёрный,Левый,WDD2*************,,3 490 000
