Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
ВАЗ (LADA),Granta,2014,I (2011—2018),160200 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Синий,Левый,XTA2*************,Не интересует,530 000
ВАЗ (LADA),XRAY,2016,I (2015—2023),95000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Top Prestige (2015-2016),Хетчбек 5-дверный,Бежевый,Левый,XTAG*************,Не интересует,885 000
ВАЗ (LADA),Priora,2010,I (2007—2013),192294 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Норма 21713-21-045,Седан,Чёрный,Левый,XTA2*************,Не интересует,380 000
ВАЗ (LADA),2121 (4x4) Urban,2023,I рестайлинг 2 (2019—2023),17 км,Проверить в Автотеке,Электронный,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,[BLACK],Внедорожник 3-дверный,Белый,Левый,XTA2*************,Возможен,1 050 000
ВАЗ (LADA),Kalina,2012,I (2004—2013),172205 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Синий,Левый,XTA1*************,Не интересует,249 000
ВАЗ (LADA),Vesta,2016,I (2015—2023),62800 км,14 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Classic Start,Седан,Серый,Левый,XTAG*************,,959 000
ВАЗ (LADA),2110,2004,I (1995—2014),140000 км,5 записей в отчёте Автотеки,,4+,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Чёрный,Левый,XTA2*************,,177 000
ВАЗ (LADA),Vesta,2017,I (2015—2023),149000 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Коричневый,Левый,XTAG*************,Возможен,759 000
ВАЗ (LADA),Priora,2013,I (2007—2013),152000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Норма,Хетчбек 5-дверный,Зелёный,Левый,XTA2*************,Не интересует,469 000
ВАЗ (LADA),Priora,2011,I (2007—2013),186000 км,18 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Седан,Серебряный,Левый,XTA2*************,Возможен,345 000
ВАЗ (LADA),XRAY,2017,I (2015—2023),118900 км,13 записей в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Белый,Левый,XTAG*************,,810 000
ВАЗ (LADA),Vesta,2017,I (2015—2023),88948 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Синий,Левый,XTAG*************,Возможен,949 999
ВАЗ (LADA),Priora,2011,I (2007—2013),170000 км,12 записей в отчёте Автотеки,Дубликат,3,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Зелёный,Левый,XTA2*************,Не интересует,245 000
ВАЗ (LADA),Granta,2014,I (2011—2018),137452 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Norma,Седан,Синий,Левый,XTA2*************,Не интересует,550 000
ВАЗ (LADA),Vesta,2018,I (2015—2023),100000 км,2 записи в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Image,Седан,Серебряный,Левый,XTAG*************,Возможен,885 000
ВАЗ (LADA),2111,2007,I (1997—2014),190000 км,4 записи в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (89 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Универсал,Голубой,Левый,XTA2*************,Возможен,245 000
ВАЗ (LADA),Granta,2020,I рестайлинг (2018—2023),44523 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Бежевый,Левый,XTA2*************,Возможен,800 000
ВАЗ (LADA),Vesta,2018,I (2015—2023),57456 км,4 записи в отчёте Автотеки,,1,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,,Универсал,Белый,Левый,XTAG*************,,1 199 000
ВАЗ (LADA),2114 Samara,2011,I (2001—2014),58000 км,5 записей в отчёте Автотеки,,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Белый,Левый,XTA2*************,,175 000
ВАЗ (LADA),Vesta,2016,I (2015—2023),114500 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Light,Седан,Синий,Левый,XTAG*************,Возможен,750 000
ВАЗ (LADA),2114 Samara,2012,I (2001—2014),164625 км,13 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Белый,Левый,XTA2*************,Не интересует,255 000
ВАЗ (LADA),Granta,2020,I рестайлинг (2018—2023),143800 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XTA2*************,,669 000
ВАЗ (LADA),Granta,2015,I (2011—2018),121458 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Classic,Лифтбек,Чёрный,Левый,XTA2*************,Не интересует,470 000
ВАЗ (LADA),Vesta,2020,I (2015—2023),44240 км,10 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Classic,Седан,Чёрный,Левый,XTAG*************,Возможен,950 000
ВАЗ (LADA),2107,2004,I (1982—2012),120000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (75 л.с.),1.6 л,Бензин,Механика,Задний,Стандарт,Седан,Зелёный,Левый,XTA2*************,Не интересует,95 000
ВАЗ (LADA),Priora,2014,I рестайлинг (2013—2018),145000 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XTA2*************,Не интересует,480 000
ВАЗ (LADA),Vesta Cross,2020,I (2017—2023),53400 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe EnjoY Pro,Универсал,Коричневый,Левый,XTAG*************,,1 409 638
ВАЗ (LADA),XRAY,2017,I (2015—2023),143000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серебряный,Левый,XTAG*************,Не интересует,830 000
ВАЗ (LADA),Vesta,2019,I (2015—2023),65469 км,Проверить в Автотеке,,1,Не битый,1.6 CVT (113 л.с.),1.6 л,Бензин,Вариатор,Передний,Comfort Light,Седан,Серый,Левый,XTAG*************,,1 262 448
ВАЗ (LADA),Vesta,2019,I (2015—2023),60140 км,Проверить в Автотеке,Электронный,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Multimedia,Седан,Чёрный,Левый,XTAG*************,,975 000
ВАЗ (LADA),2114 Samara,2012,I (2001—2014),112000 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,Не интересует,235 000
ВАЗ (LADA),21099,2004,I (1990—2011),192000 км,10 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Синий,Левый,XTA2*************,Не интересует,160 000
ВАЗ (LADA),Granta,2017,I (2011—2018),128100 км,8 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XTA2*************,Не интересует,430 000
ВАЗ (LADA),2114 Samara,2012,I (2001—2014),170000 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Не интересует,300 000
ВАЗ (LADA),Priora,2015,I рестайлинг (2013—2018),178200 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Norma,Седан,Чёрный,Левый,XTA2*************,Не интересует,560 000
ВАЗ (LADA),Granta,2016,I (2011—2018),89131 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Коричневый,Левый,XTA2*************,Возможен,550 000
ВАЗ (LADA),2114 Samara,2008,I (2001—2014),185000 км,8 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Стандарт,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Не интересует,125 000
ВАЗ (LADA),Largus,2017,I (2012—2023),96700 км,18 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Classic A/C 7 мест,Универсал,Коричневый,Левый,XTAR*************,Возможен,799 990
ВАЗ (LADA),Priora,2009,I (2007—2013),276000 км,2 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Не интересует,173 000
ВАЗ (LADA),2112,2006,I (1999—2009),217989 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Зелёный,Левый,XTA2*************,Не интересует,110 000
ВАЗ (LADA),4x4 (Нива),2016,I (1977—2019),120000 км,11 записей в отчёте Автотеки,Оригинал,3,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Luxe,Внедорожник 3-дверный,Серебряный,Левый,XTA2*************,Возможен,480 000
ВАЗ (LADA),2110,2005,I (1995—2014),145000 км,10 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,XTA2*************,Не интересует,170 000
ВАЗ (LADA),2114 Samara,2013,I (2001—2014),168546 км,10 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Возможен,274 000
ВАЗ (LADA),Granta,2012,I (2011—2018),163000 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Седан,Белый,Левый,XTA2*************,Не интересует,348 000
ВАЗ (LADA),Priora,2009,I (2007—2013),174000 км,12 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Бордовый,Левый,XTA2*************,Не интересует,199 000
ВАЗ (LADA),Granta,2013,I (2011—2018),67868 км,8 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 AT (98 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Чёрный,Левый,XTA2*************,,535 000
ВАЗ (LADA),Granta,2016,I (2011—2018),115689 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Серебряный,Левый,XTA2*************,Не интересует,648 000
ВАЗ (LADA),Vesta Cross,2021,I (2017—2023),73987 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Winter,Универсал,Серебряный,Левый,XTAG*************,Возможен,1 169 000
ВАЗ (LADA),2110,2003,I (1995—2014),183000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (92 л.с.),1.5 л,Бензин,Механика,Передний,211082 Премьер,Седан,Серебряный,Левый,XTA2*************,Не интересует,200 000
ВАЗ (LADA),2106,1996,I (1976—2006),84000 км,Проверить в Автотеке,Оригинал,1,Не битый,1.5 MT (72 л.с.),1.5 л,Бензин,Механика,Задний,Базовая,Седан,Серый,Левый,XTA2*************,Не интересует,139 000
ВАЗ (LADA),4x4 (Нива),2017,I (1977—2019),53000 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Luxe,Внедорожник 3-дверный,Чёрный,Левый,XTA2*************,Не интересует,600 000
ВАЗ (LADA),Granta,2019,I рестайлинг (2018—2023),50906 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Седан,Синий,Левый,XTA2*************,Возможен,649 000
ВАЗ (LADA),4x4 (Нива),2012,I (1977—2019),48500 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.7 MT (82 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Серый,Левый,XTA2*************,,399 000
ВАЗ (LADA),Kalina,2012,I (2004—2013),91000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Универсал,Синий,Левый,XTA1*************,Возможен,440 000
ВАЗ (LADA),1111 Ока,2006,I (1987—2008),69600 км,Проверить в Автотеке,Оригинал,2,Не битый,0.7 MT (33 л.с.),0.7 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Белый,Левый,XTC1*************,Не интересует,199 000
ВАЗ (LADA),Kalina,2011,I (2004—2013),96185 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (84 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Красный,Левый,XTA1*************,Не интересует,350 000
ВАЗ (LADA),2114 Samara,2010,I (2001—2014),136000 км,4 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Зелёный,Левый,XTA2*************,Не интересует,179 000
ВАЗ (LADA),Kalina,2012,I (2004—2013),138000 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Sport,Хетчбек 5-дверный,Бордовый,Левый,XTA1*************,Не интересует,450 000
ВАЗ (LADA),Kalina,2013,I (2004—2013),107000 км,8 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Норма,Универсал,Синий,Левый,XTA1*************,Не интересует,379 000
ВАЗ (LADA),Vesta Cross,2020,I (2017—2023),59000 км,4 записи в отчёте Автотеки,Электронный,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Универсал,Оранжевый,Левый,XTAG*************,Не интересует,1 475 000
ВАЗ (LADA),Granta,2016,I (2011—2018),116500 км,13 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Седан,Белый,Левый,XTA2*************,Не интересует,530 000
ВАЗ (LADA),Granta,2015,I (2011—2018),115929 км,10 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Multimedia,Седан,Синий,Левый,XTA2*************,Не интересует,550 000
ВАЗ (LADA),Granta,2012,I (2011—2018),175000 км,8 записей в отчёте Автотеки,,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Norma,Седан,Серебряный,Левый,XTA2*************,,419 000
ВАЗ (LADA),Largus,2019,I (2012—2023),228000 км,6 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Коричневый,Левый,XTAK*************,Не интересует,1 100 000
ВАЗ (LADA),2114 Samara,2011,I (2001—2014),260342 км,7 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Чёрный,Левый,X7Y2*************,,249 900
ВАЗ (LADA),Granta,2019,I рестайлинг (2018—2023),32239 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Лифтбек,Серый,Левый,XTA2*************,Возможен,875 000
ВАЗ (LADA),Kalina,2011,I (2004—2013),159000 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (89 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серый,Левый,XTA1*************,Не интересует,348 000
ВАЗ (LADA),Vesta,2020,I (2015—2023),43749 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Winter,Универсал,Серый,Левый,XTAG*************,Возможен,1 290 000
ВАЗ (LADA),Granta,2017,I (2011—2018),182000 км,6 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Optima,Седан,Синий,Левый,XTA2*************,Не интересует,549 000
ВАЗ (LADA),Priora,2013,I (2007—2013),99000 км,10 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Норма,Седан,Серый,Левый,XTA2*************,Не интересует,380 000
ВАЗ (LADA),2115 Samara,2008,I (1997—2013),173500 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Бежевый,Левый,XTA2*************,Возможен,120 000
ВАЗ (LADA),4x4 (Нива),2004,I (1977—2019),163000 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Luxe,Внедорожник 5-дверный,Серебряный,Левый,XTA2*************,Не интересует,217 000
ВАЗ (LADA),2114 Samara,2011,I (2001—2014),115236 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Зелёный,Левый,XTA2*************,Не интересует,198 000
ВАЗ (LADA),Priora,2014,I рестайлинг (2013—2018),127142 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Norma,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,,540 000
ВАЗ (LADA),Priora,2009,I (2007—2013),183000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Бордовый,Левый,XTA2*************,Не интересует,360 000
ВАЗ (LADA),2114 Samara,2007,I (2001—2014),150000 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Зелёный,Левый,XTA2*************,Не интересует,148 000
ВАЗ (LADA),Vesta,2020,I (2015—2023),45300 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe EnjoY Pro,Седан,Белый,Левый,XTAG*************,,1 375 000
ВАЗ (LADA),Priora,2008,I (2007—2013),144000 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Standart,Седан,Серебряный,Левый,XTA2*************,,230 000
ВАЗ (LADA),4x4 (Нива),2011,I (1977—2019),150000 км,11 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (80 л.с.),1.6 л,Бензин,Механика,Полный,Базовая,Внедорожник 3-дверный,Бордовый,Левый,XTA2*************,Не интересует,350 000
ВАЗ (LADA),Largus,2014,I (2012—2023),120000 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe 7 мест,Универсал,Белый,Левый,XTAR*************,Возможен,770 000
ВАЗ (LADA),2115 Samara,2007,I (1997—2013),187851 км,12 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.5 MT (76 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Серый,Левый,XTA2*************,,157 000
ВАЗ (LADA),Granta,2017,I (2011—2018),87000 км,8 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Лифтбек,Белый,Левый,XTA2*************,,577 000
ВАЗ (LADA),Granta,2020,I рестайлинг (2018—2023),37400 км,Проверить в Автотеке,Электронный,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Белый,Левый,XTA2*************,Не интересует,760 000
ВАЗ (LADA),Largus,2013,I (2012—2023),148000 км,10 записей в отчёте Автотеки,Дубликат,1,Не битый,1.6 MT (84 л.с.),1.6 л,Бензин,Механика,Передний,Norma 5 мест,Универсал,Золотой,Левый,XTAK*************,Не интересует,685 000
ВАЗ (LADA),Priora,2007,I (2007—2013),229000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Седан,Синий,Левый,XTA2*************,Не интересует,295 000
ВАЗ (LADA),Granta,2021,I рестайлинг (2018—2023),53000 км,6 записей в отчёте Автотеки,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Лифтбек,Серый,Левый,XTA2*************,Не интересует,799 999
ВАЗ (LADA),Vesta,2018,I (2015—2023),41500 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XTAG*************,,999 000
ВАЗ (LADA),2107,2008,I (1982—2012),100000 км,9 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.5 MT (72 л.с.),1.5 л,Бензин,Механика,Задний,Базовая,Седан,Зелёный,Левый,XTA2*************,Не интересует,55 000
ВАЗ (LADA),Granta,2017,I (2011—2018),146000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Седан,Белый,Левый,XTA2*************,,399 000
ВАЗ (LADA),Priora,2010,I (2007—2013),165000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Норма,Хетчбек 5-дверный,Серый,Левый,XTA2*************,,275 000
ВАЗ (LADA),2110,2004,I (1995—2014),198150 км,3 записи в отчёте Автотеки,Дубликат,2,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Бордовый,Левый,XTA2*************,Не интересует,163 000
ВАЗ (LADA),Priora,2010,I (2007—2013),167046 км,9 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серый,Левый,XTA2*************,,249 000
ВАЗ (LADA),Vesta,2019,I (2015—2023),72000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe Prestige,Универсал,Чёрный,Левый,XTAG*************,Не интересует,1 390 000
ВАЗ (LADA),Priora,2012,I (2007—2013),194000 км,6 записей в отчёте Автотеки,,3,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Синий,Левый,XTA2*************,Не интересует,355 000
ВАЗ (LADA),Priora,2013,I (2007—2013),122000 км,6 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Норма,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,,399 000
