Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Hyundai,Santa Fe,2019,IV (2018—2021),102000 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 CRDi AT (186 л.с.),2 л,Дизель,Автомат,Передний,Базовая,Внедорожник 5-дверный,Белый,Левый,KMHS*************,Не интересует,3 150 000
Hyundai,Creta,2022,II (2021—2023),18000 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Синий,Левый,Z94P*************,Не интересует,2 350 000
Hyundai,Equus,2014,II рестайлинг (2013—2016),214000 км,36 записей в отчёте Автотеки,Оригинал,4+,Не битый,3.8 AT (334 л.с.),3.8 л,Бензин,Автомат,Задний,Elite Plus,Седан,Чёрный,Левый,XWEG*************,Не интересует,1 400 000
Hyundai,Accent,2004,II (1999—2012),280000 км,8 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (102 л.с.) ТагАЗ,1.5 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,X7MC*************,Не интересует,290 000
Hyundai,Palisade,2021,I (2018—2022),49000 км,,,1,Не битый,2.2 CRDi 4WD AT (200 л.с.),2.2 л,Дизель,Автомат,Полный,Calligraphy,Внедорожник 5-дверный,Белый,Левый,KMHR*************,Не интересует,4 990 000
Hyundai,Grand Starex,2010,I (2007—2015),236871 км,8 записей в отчёте Автотеки,,4+,Не битый,2.5 CRDi AT (145 л.с.),2.5 л,Дизель,Автомат,Задний,,Минивэн,Серебряный,Левый,KMJW*************,Возможен,1 497 000
Hyundai,Solaris,2021,II рестайлинг (2020—2023),46000 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,Z94K*************,,1 743 000
Hyundai,Solaris,2018,II (2017—2020),101957 км,9 записей в отчёте Автотеки,,2,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Седан,Чёрный,Левый,Z94K*************,,1 540 000
Hyundai,Tucson,2016,III (2015—2018),72000 км,Проверить в Автотеке,,1,Не битый,2.0 CRDI 4WD AT (185 л.с.),2 л,Дизель,Автомат,Полный,Travel,Внедорожник 5-дверный,Белый,Левый,KMHJ*************,Возможен,2 420 000
Hyundai,Solaris,2013,I (2010—2014),128154 км,19 записей в отчёте Автотеки,Оригинал,3,Не битый,1.4 MT (107 л.с.),1.4 л,Бензин,Механика,Передний,Classic,Седан,Белый,Левый,Z94C*************,Не интересует,900 000
Hyundai,Solaris,2017,II (2017—2020),68008 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Седан,Красный,Левый,Z94K*************,Возможен,1 329 000
