Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
ВАЗ (LADA),Largus Cross,2020,I (2013—2021),90000 км,12 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe 7 мест,Универсал,Серебряный,Левый,XTAR*************,Возможен,1 400 000
ВАЗ (LADA),2120 Надежда,2004,I рестайлинг (2002—2006),126000 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.8 4WD MT (80 л.с.),1.8 л,Бензин,Механика,Полный,Базовая,Минивэн,Синий,Левый,XTA2*************,Не интересует,250 000
ВАЗ (LADA),2114 Samara,2007,I (2001—2014),216320 км,5 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,,154 046
ВАЗ (LADA),2109,2003,I (1987—2011),50750 км,2 записи в отчёте Автотеки,,2,Не битый,1.5 MT (68 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Зелёный,Левый,X7D2*************,,399 000
ВАЗ (LADA),4x4 (Нива),2018,I (1977—2019),52700 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Серебряный,Левый,XTA2*************,Возможен,699 000
ВАЗ (LADA),Kalina,2012,I (2004—2013),220000 км,4 записи в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Sport,Хетчбек 5-дверный,Чёрный,Левый,XTA1*************,Не интересует,334 800
ВАЗ (LADA),Vesta,2021,I (2015—2023),63000 км,9 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XTAG*************,,1 269 990
ВАЗ (LADA),Granta,2013,I (2011—2018),220000 км,6 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XTA2*************,,435 000
ВАЗ (LADA),2114 Samara,2010,I (2001—2014),106400 км,2 записи в отчёте Автотеки,,1,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Не интересует,155 000
ВАЗ (LADA),2112,2001,I (1999—2009),146000 км,8 записей в отчёте Автотеки,,2,Не битый,1.5 MT (94 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Красный,Левый,XTA2*************,Не интересует,180 000
ВАЗ (LADA),Granta,2019,I рестайлинг (2018—2023),100000 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Синий,Левый,XTA2*************,,715 000
ВАЗ (LADA),Vesta,2018,I (2015—2023),98319 км,8 записей в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Белый,Левый,XTAG*************,Возможен,1 300 000
ВАЗ (LADA),Vesta,2016,I (2015—2023),89000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 AMT (106 л.с.),1.6 л,Бензин,Робот,Передний,Comfort Multimedia,Седан,Красный,Левый,XTAG*************,,890 000
ВАЗ (LADA),2121 (4x4) Urban,2019,I рестайлинг 2 (2019—2023),70500 км,Проверить в Автотеке,,2,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Luxe Urban,Внедорожник 3-дверный,Коричневый,Левый,XTA2*************,Возможен,799 000
ВАЗ (LADA),Largus,2018,I (2012—2023),97718 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Универсал,Белый,Левый,XTAR*************,,1 008 000
ВАЗ (LADA),Priora,2011,I (2007—2013),153000 км,7 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Седан,Серый,Левый,XTA2*************,,375 000
ВАЗ (LADA),Largus,2018,I (2012—2023),150215 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Коричневый,Левый,XTAR*************,Не интересует,1 050 000
ВАЗ (LADA),Largus,2018,I (2012—2023),244922 км,11 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Norma,Фургон,Белый,Левый,XTAF*************,Возможен,699 000
ВАЗ (LADA),Granta,2016,I (2011—2018),124500 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe Prestige,Хетчбек 5-дверный,Синий,Левый,XTA2*************,,710 000
ВАЗ (LADA),4x4 (Нива),2020,I рестайлинг (2019—2023),40000 км,Проверить в Автотеке,Электронный,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Luxe,Внедорожник 5-дверный,Бордовый,Левый,XTA2*************,Не интересует,950 000
ВАЗ (LADA),Granta,2018,I (2011—2018),190000 км,Проверить в Автотеке,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Лифтбек,Коричневый,Левый,XTA2*************,,569 000
ВАЗ (LADA),4x4 (Нива),2017,I (1977—2019),38100 км,4 записи в отчёте Автотеки,,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Зелёный,Левый,XTA2*************,Возможен,639 000
ВАЗ (LADA),Vesta,2022,I (2015—2023),38450 км,2 записи в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Универсал,Синий,Левый,XTAG*************,Возможен,1 445 000
ВАЗ (LADA),Granta Cross,2019,I рестайлинг (2018—2023),65000 км,Проверить в Автотеке,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Универсал,Оранжевый,Левый,XTA2*************,,919 990
ВАЗ (LADA),Priora,2008,I (2007—2013),171409 км,9 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Зелёный,Левый,XTA2*************,Возможен,55 000
ВАЗ (LADA),2109,2005,I (1987—2011),130000 км,10 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,X7D2*************,Не интересует,108 000
ВАЗ (LADA),2110,2007,I (1995—2014),24021 км,9 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (89 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Бежевый,Левый,XTA2*************,,229 000
ВАЗ (LADA),Largus Cross,2018,I (2013—2021),166370 км,10 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe 5 мест,Универсал,Белый,Левый,XTAK*************,Возможен,905 600
ВАЗ (LADA),Granta,2017,I (2011—2018),148000 км,5 записей в отчёте Автотеки,,3,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Лифтбек,Коричневый,Левый,XTA2*************,Возможен,660 000
ВАЗ (LADA),2110,2012,I (1995—2014),138000 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (89 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Зелёный,Левый,Y6L2*************,Не интересует,320 000
ВАЗ (LADA),Kalina,2013,I (2004—2013),136451 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Норма,Универсал,Бежевый,Левый,XTA1*************,Не интересует,566 000
ВАЗ (LADA),Kalina,2011,I (2004—2013),113000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.4 MT (89 л.с.),1.4 л,Бензин,Механика,Передний,Lux,Универсал,Красный,Левый,XTA1*************,,395 000
ВАЗ (LADA),Granta,2021,I рестайлинг (2018—2023),17120 км,Проверить в Автотеке,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Classic,Хетчбек 5-дверный,Серый,Левый,XTA2*************,,799 000
ВАЗ (LADA),XRAY,2020,I (2015—2023),22358 км,5 записей в отчёте Автотеки,,2,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Белый,Левый,XTAG*************,,1 379 000
ВАЗ (LADA),Vesta Cross,2018,I (2017—2023),89000 км,6 записей в отчёте Автотеки,,3,Не битый,1.8 AMT (122 л.с.),1.8 л,Бензин,Робот,Передний,Luxe Multimedia,Седан,Синий,Левый,XTAG*************,,1 180 000
ВАЗ (LADA),2110,2011,I (1995—2014),180000 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (89 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,Y6L2*************,Не интересует,245 000
ВАЗ (LADA),Vesta,2016,I (2015—2023),130962 км,8 записей в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Синий,Левый,XTAG*************,Возможен,929 000
ВАЗ (LADA),2110,2005,I (1995—2014),279000 км,9 записей в отчёте Автотеки,Дубликат,2,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Чёрный,Левый,XTA2*************,Не интересует,150 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),61 км,,,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Белый,Левый,XTA2*************,,999 000
ВАЗ (LADA),Granta,2021,I рестайлинг (2018—2023),57861 км,2 записи в отчёте Автотеки,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Classic,Хетчбек 5-дверный,Белый,Левый,XTA2*************,,760 000
ВАЗ (LADA),2114 Samara,2010,I (2001—2014),206000 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Возможен,190 000
ВАЗ (LADA),Granta,2022,I рестайлинг (2018—2023),18171 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Белый,Левый,XTA2*************,Возможен,900 000
ВАЗ (LADA),1111 Ока,2003,I (1987—2008),58000 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,0.7 MT (33 л.с.),0.7 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Голубой,Левый,XTC1*************,Не интересует,58 000
ВАЗ (LADA),Vesta Cross,2019,I (2017—2023),62000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,Luxe Multimedia,Универсал,Белый,Левый,XTAG*************,Не интересует,1 400 000
ВАЗ (LADA),Granta,2022,I рестайлинг (2018—2023),19306 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XTA2*************,Возможен,840 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),7 км,,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Белый,Левый,XTA2*************,,1 080 000
ВАЗ (LADA),Niva Travel,2022,I рестайлинг (2020—2023),21000 км,,Электронный,1,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,[BLACK]'22,Внедорожник 5-дверный,Зелёный,Левый,XTA2*************,Не интересует,1 250 000
ВАЗ (LADA),Vesta Cross,2019,I (2017—2023),56505 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Бежевый,Левый,XTAG*************,Возможен,1 579 000
ВАЗ (LADA),4x4 (Нива),2017,I (1977—2019),81050 км,2 записи в отчёте Автотеки,,1,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Синий,Левый,XTA2*************,Возможен,470 000
ВАЗ (LADA),2107,2010,I (1982—2012),72000 км,Проверить в Автотеке,Оригинал,2,Не битый,1.5 MT (72 л.с.),1.5 л,Бензин,Механика,Задний,Базовая,Седан,Чёрный,Левый,XTA2*************,Не интересует,115 000
ВАЗ (LADA),2115 Samara,2007,I (1997—2013),150000 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Чёрный,Левый,XTA2*************,Не интересует,130 000
ВАЗ (LADA),2105,2007,I (1980—2011),88000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.5 MT (71 л.с.),1.5 л,Бензин,Механика,Задний,Базовая,Седан,Синий,Левый,XTA2*************,Не интересует,120 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),7 км,Проверить в Автотеке,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Лифтбек,Белый,Левый,XTA2*************,,925 900
ВАЗ (LADA),Granta,2017,I (2011—2018),100000 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Norma,Седан,Белый,Левый,XTA2*************,,600 000
ВАЗ (LADA),2115 Samara,2004,I (1997—2013),174000 км,8 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,XTA2*************,Не интересует,95 000
ВАЗ (LADA),Kalina,2010,I (2004—2013),213000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,XTA1*************,Не интересует,257 000
ВАЗ (LADA),Priora,2008,I (2007—2013),222000 км,5 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XTA2*************,Не интересует,242 000
ВАЗ (LADA),Kalina,2008,I (2004—2013),146695 км,10 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.4 MT (89 л.с.),1.4 л,Бензин,Механика,Передний,Sport,Седан,Серый,Левый,XTA1*************,Возможен,219 999
ВАЗ (LADA),4x4 (Нива),2012,I (1977—2019),223568 км,8 записей в отчёте Автотеки,,3,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Синий,Левый,XTA2*************,Возможен,331 500
ВАЗ (LADA),Vesta Cross,2022,I (2017—2023),45740 км,Проверить в Автотеке,Электронный,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,[BLACK],Седан,Оранжевый,Левый,XTAG*************,Возможен,1 549 000
ВАЗ (LADA),2113 Samara,2012,I (2004—2013),54487 км,11 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Чёрный,Левый,XTA2*************,Не интересует,350 000
ВАЗ (LADA),2115 Samara,2003,I (1997—2013),217465 км,3 записи в отчёте Автотеки,Дубликат,3,Не битый,1.5 MT (78 л.с.),,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,XTA2*************,,75 000
ВАЗ (LADA),2107,2003,I (1982—2012),32000 км,13 записей в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (72 л.с.),1.5 л,Бензин,Механика,Задний,Базовая,Седан,Бордовый,Левый,XTA2*************,Не интересует,160 000
ВАЗ (LADA),Granta Cross,2020,I рестайлинг (2018—2023),17000 км,,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Серый,Левый,XTA2*************,,925 000
ВАЗ (LADA),2106,1990,I (1976—2006),88888 км,,Оригинал,2,Не битый,1.3 MT (64 л.с.),1.3 л,Бензин,Механика,Задний,Базовая,Седан,Голубой,Левый,78XA******,Не интересует,89 000
ВАЗ (LADA),2121 (4x4) Фора,2010,I рестайлинг (1996—2011),136836 км,9 записей в отчёте Автотеки,,4+,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,Стандарт,Внедорожник 3-дверный,Зелёный,Левый,XTA2*************,Возможен,399 000
ВАЗ (LADA),4x4 (Нива),2007,I (1977—2019),88200 км,Проверить в Автотеке,Оригинал,3,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Серый,Левый,XTA2*************,,470 000
ВАЗ (LADA),2107,2002,I (1982—2012),197000 км,9 записей в отчёте Автотеки,Электронный,4+,Не битый,1.6 MT (74 л.с.),1.6 л,Бензин,Механика,Задний,Базовая,Седан,Белый,Левый,XTA2*************,Не интересует,69 000
ВАЗ (LADA),Largus,2017,I (2012—2023),185000 км,3 записи в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Белый,Левый,XTAK*************,Не интересует,699 999
ВАЗ (LADA),2109,2001,I (1987—2011),241000 км,7 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.5 MT (68 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Возможен,135 000
ВАЗ (LADA),Granta,2015,I (2011—2018),61000 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,Не интересует,690 000
ВАЗ (LADA),Kalina,2012,I (2004—2013),241000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Голубой,Левый,XTA1*************,,300 000
ВАЗ (LADA),Granta,2021,I рестайлинг (2018—2023),18353 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Белый,Левый,XTA2*************,Возможен,694 400
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),1 км,Проверить в Автотеке,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Лифтбек,Белый,Левый,XTA2*************,Возможен,1 145 000
ВАЗ (LADA),Kalina,2014,II (2013—2018),148000 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Универсал,Серебряный,Левый,XTA2*************,,599 900
ВАЗ (LADA),Kalina,2010,I (2004—2013),130000 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,1.4 MT (89 л.с.),1.4 л,Бензин,Механика,Передний,Норма,Седан,Серебряный,Левый,XTA1*************,Не интересует,297 000
ВАЗ (LADA),2112,2007,I (1999—2009),283000 км,4 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (65 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,Не интересует,220 000
ВАЗ (LADA),Vesta,2021,I (2015—2023),61000 км,7 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Серый,Левый,XTAG*************,,1 297 000
ВАЗ (LADA),Granta,2016,I (2011—2018),188000 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Norma,Седан,Коричневый,Левый,XTA2*************,,429 000
ВАЗ (LADA),Kalina,2012,I (2004—2013),208689 км,5 записей в отчёте Автотеки,,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Хетчбек 5-дверный,Красный,Левый,XTA1*************,,430 000
ВАЗ (LADA),XRAY,2019,I (2015—2023),40000 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.8 AMT (122 л.с.),1.8 л,Бензин,Робот,Передний,Luxe Prestige,Хетчбек 5-дверный,Красный,Левый,XTAG*************,Не интересует,1 200 000
ВАЗ (LADA),Vesta,2018,I (2015—2023),73463 км,,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Универсал,Чёрный,Левый,XTAG*************,,1 180 000
ВАЗ (LADA),4x4 (Нива),2014,I (1977—2019),91980 км,5 записей в отчёте Автотеки,,2,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Зелёный,Левый,XTA2*************,,551 000
ВАЗ (LADA),2114 Samara,2011,I (2001—2014),149000 км,2 записи в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Стандарт,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Не интересует,219 000
ВАЗ (LADA),2114 Samara,2006,I (2001—2014),297000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.5 MT (77 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Возможен,90 000
ВАЗ (LADA),4x4 (Нива),2018,I (1977—2019),38000 км,Проверить в Автотеке,Оригинал,1,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Luxe,Внедорожник 5-дверный,Белый,Левый,XTA2*************,Не интересует,720 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),1 км,,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Classic'22 Кондиционер,Седан,Белый,Левый,XTA2*************,Возможен,989 900
ВАЗ (LADA),Priora,2014,I рестайлинг (2013—2018),193000 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,,Серебряный,Левый,XTA2*************,,415 000
ВАЗ (LADA),XRAY,2017,I (2015—2023),66100 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Classic,Хетчбек 5-дверный,Красный,Левый,XTAG*************,Не интересует,830 000
ВАЗ (LADA),XRAY,2017,I (2015—2023),63130 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Бежевый,Левый,XTAG*************,Возможен,909 000
ВАЗ (LADA),Vesta,2017,I (2015—2023),84000 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,Luxe Prestige,Седан,Коричневый,Левый,XTAG*************,Не интересует,980 000
ВАЗ (LADA),Vesta,2018,I (2015—2023),105000 км,4 записи в отчёте Автотеки,,1,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,Comfort,Универсал,Коричневый,Левый,XTAG*************,,1 249 990
ВАЗ (LADA),Granta,2019,I рестайлинг (2018—2023),111796 км,2 записи в отчёте Автотеки,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Classic,Седан,Белый,Левый,XTA2*************,,740 191
ВАЗ (LADA),Granta,2013,I (2011—2018),129331 км,11 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XTA2*************,,475 100
ВАЗ (LADA),2114 Samara,2013,I (2001—2014),145000 км,13 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Не интересует,220 000
ВАЗ (LADA),2107,1982,I (1982—2012),100000 км,,Оригинал,3,Не битый,1.5 MT (72 л.с.),1.5 л,Бензин,Механика,Задний,Базовая,Седан,Голубой,Левый,0020***,Не интересует,65 000
ВАЗ (LADA),2114 Samara,2011,I (2001—2014),187000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,Не интересует,210 000
ВАЗ (LADA),Kalina,2007,I (2004—2013),171709 км,5 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Хетчбек 5-дверный,Синий,Левый,XTA1*************,,199 900
