Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
BMW,5 серия,2016,F10/F11 рестайлинг (2013—2017),103000 км,10 записей в отчёте Автотеки,Оригинал,2,Не битый,528i 2.0 xDrive AT (245 л.с.),2 л,Бензин,Автомат,Полный,M Sport Локальная сборка,Седан,Чёрный,Левый,X4X5*************,Не интересует,2 850 000
BMW,3 серия,2018,F30/F31 рестайлинг (2015—2020),53016 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,320d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,Sport Line,Седан,Белый,Левый,X4X8*************,,3 399 000
BMW,X1,2012,E84 рестайлинг (2012—2015),159500 км,14 записей в отчёте Автотеки,,3,Не битый,18i 2.0 sDrive AT (150 л.с.),2 л,Бензин,Автомат,Задний,Базовая,Внедорожник 5-дверный,Коричневый,Левый,X4XV*************,Возможен,955 000
BMW,X6,2021,G06 (2019—2023),89900 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,M50d 3.0 Steptronic (400 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Серый,Левый,WBAG*************,Не интересует,9 589 000
BMW,X5,2016,F15 (2013—2018),145085 км,Проверить в Автотеке,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Чёрный,Левый,WBAK*************,Возможен,4 299 000
BMW,X5,2021,G05 (2018—2023),57560 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport Plus,Внедорожник 5-дверный,Чёрный,Левый,X4XC*************,Возможен,8 799 000
BMW,X5,2017,F15 (2013—2018),101925 км,Проверить в Автотеке,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (258 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Серый,Левый,WBAK*************,Возможен,4 380 000
BMW,X4,2019,G02 (2018—2021),77751 км,Проверить в Автотеке,,1,Не битый,20d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,xLine,Внедорожник 5-дверный,Серый,Левый,WBAV*************,Возможен,5 100 000
BMW,7 серия,2017,G11/G12 (2015—2019),120000 км,12 записей в отчёте Автотеки,Оригинал,3,Не битый,750Li 4.4 xDrive Steptronic (450 л.с.),4.4 л,Бензин,Автомат,Полный,,Седан,Чёрный,Левый,WBA7*************,Возможен,4 500 000
BMW,X6,2016,F16 (2014—2020),99000 км,16 записей в отчёте Автотеки,Оригинал,3,Не битый,40d 3.0 Steptronic (313 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Белый,Левый,X4XK*************,,5 070 000
BMW,X3,2018,G01 (2017—2021),123000 км,Проверить в Автотеке,Электронный,1,Не битый,20d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Коричневый,Левый,WBAT*************,Не интересует,3 900 000
BMW,X5,2013,F15 (2013—2018),190000 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,M50d 3.0 xDrive Steptronic (381 л.с.),3 л,Дизель,Автомат,Полный,Базовая,Внедорожник 5-дверный,Синий,Левый,WBAK*************,Возможен,4 000 000
BMW,X5,2019,G05 (2018—2023),105910 км,2 записи в отчёте Автотеки,,1,Не битый,30d 3.0 xDrive Steptronic (265 л.с.),3 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WBAC*************,,7 200 000
BMW,7 серия,2010,F01/F02 (2008—2012),176000 км,20 записей в отчёте Автотеки,Оригинал,2,Не битый,730i 3.0 AT (258 л.с.),3 л,Бензин,Автомат,Задний,Базовая,Седан,Серый,Левый,WBAK*************,Возможен,1 480 000
BMW,6 серия GT,2019,G32 (2017—2020),78951 км,27 записей в отчёте Автотеки,,1,Не битый,620d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,,Лифтбек,Серый,Левый,WBAJ*************,Возможен,4 460 000
BMW,X3,2013,F25 (2010—2014),143460 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,20i 2.0 xDrive MT (184 л.с.),2 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Чёрный,Левый,WBAW*************,Не интересует,1 600 000
BMW,5 серия,2017,G30/G31 (2016—2020),150000 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,520d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,M Sport,Седан,Синий,Левый,WBAJ*************,Не интересует,3 600 000
BMW,X3,2009,E83 рестайлинг (2006—2010),189000 км,13 записей в отчёте Автотеки,Дубликат,3,Не битый,20d 2.0 AT (177 л.с.),2 л,Дизель,Автомат,Полный,Базовая,Внедорожник 5-дверный,Серый,Левый,X4XP*************,Возможен,1 250 000
BMW,X5,2016,F15 (2013—2018),155620 км,13 записей в отчёте Автотеки,Оригинал,2,Не битый,35i 3.0 xDrive Steptronic (306 л.с.),3 л,Бензин,Автомат,Полный,Luxury,Внедорожник 5-дверный,Белый,Левый,X4XK*************,Не интересует,3 599 999
BMW,5 серия,2020,G30/G31 рестайлинг (2020—2023),12800 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,530i 2.0 xDrive Steptronic (249 л.с.),2 л,Бензин,Автомат,Полный,M Sport Plus,Седан,Синий,Левый,WBA7*************,Возможен,6 495 000
BMW,5 серия,2018,G30/G31 (2016—2020),149000 км,Проверить в Автотеке,Электронный,1,Не битый,520d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,M Sport,Седан,Синий,Левый,WBAJ*************,Возможен,3 750 000
BMW,5 серия,2019,G30/G31 (2016—2020),202000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,520d 2.0 Steptronic (190 л.с.),2 л,Дизель,Автомат,Задний,Sport Line,Седан,Белый,Левый,WBAJ*************,Возможен,3 374 000
BMW,5 серия,1993,E34 (1988—1996),5000 км,Проверить в Автотеке,,4+,Не битый,540i 4.0 MT (286 л.с.),4 л,Бензин,Механика,Задний,Базовая,Седан,Чёрный,Левый,WBAH*************,Не интересует,1 100 000
BMW,X6,2014,F16 (2014—2020),171000 км,17 записей в отчёте Автотеки,Дубликат,3,Не битый,M50d 3.0 Steptronic (381 л.с.),3 л,Дизель,Автомат,Полный,Базовая,Внедорожник 5-дверный,Чёрный,Левый,WBAK*************,Возможен,4 350 000
