Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Peugeot,607,2003,I (2000—2004),374921 км,9 записей в отчёте Автотеки,,2,Не битый,2.2 MT (158 л.с.),2.2 л,Бензин,Механика,Передний,Базовая,Седан,Серый,Левый,VF39*************,,427 000
Peugeot,301,2014,I (2012—2016),80000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.2 AMT (72 л.с.),1.2 л,Бензин,Робот,Передний,Active,Седан,Белый,Левый,VF3D*************,Не интересует,600 000
Peugeot,206,2008,I (1998—2012),69000 км,13 записей в отчёте Автотеки,,2,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Серый,Левый,VF32*************,,430 000
Peugeot,308,2010,I (2007—2011),120000 км,11 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Premium Pack,Хетчбек 5-дверный,Чёрный,Левый,Z8T4*************,Не интересует,550 000
Peugeot,Partner,2011,II (2008—2012),232062 км,11 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,Outdoor,Минивэн,Зелёный,Левый,VF37*************,,550 000
Peugeot,206,2008,I (1998—2012),199400 км,6 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Серый,Левый,VF32*************,Не интересует,240 000
Peugeot,308,2009,I (2007—2011),170000 км,19 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,,Хетчбек 5-дверный,Синий,Левый,VF34*************,Не интересует,355 000
Peugeot,206,2008,I (1998—2012),142814 км,4 записи в отчёте Автотеки,,4+,Не битый,1.4 AT (75 л.с.),1.4 л,Бензин,Автомат,Передний,Базовая,Хетчбек 5-дверный,Красный,Левый,VF32*************,Возможен,407 000
Peugeot,4007,2011,I (2007—2012),185629 км,39 записей в отчёте Автотеки,,4+,Не битый,2.4 4WD CVT (170 л.с.),2.4 л,Бензин,Вариатор,Полный,,Внедорожник 5-дверный,Чёрный,Левый,Z8TV*************,Возможен,1 199 000
Peugeot,308,2008,I (2007—2011),149000 км,12 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Premium,Хетчбек 5-дверный,Серый,Левый,VF34*************,Не интересует,515 000
