Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Chevrolet,Cruze,2012,I (2009—2012),165000 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,LT,Хетчбек 5-дверный,Чёрный,Левый,XUFJ*************,Не интересует,895 000
Chevrolet,Epica,2011,I рестайлинг (2008—2012),206702 км,13 записей в отчёте Автотеки,,4+,Не битый,2.0 AT (143 л.с.),2 л,Бензин,Автомат,Передний,LS,Седан,Чёрный,Левый,XUUL*************,Возможен,767 000
Chevrolet,Cruze,2011,I (2009—2012),210001 км,20 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,XUFJ*************,Возможен,715 000
Chevrolet,Aveo,2007,I рестайлинг (2006—2012),157000 км,9 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.2 MT (72 л.с.),1.2 л,Бензин,Механика,Передний,Базовая,Седан,Чёрный,Левый,KL1S*************,Не интересует,398 000
Chevrolet,Lacetti,2008,I (2004—2013),127270 км,2 записи в отчёте Автотеки,Оригинал,3,Не битый,1.4 MT (94 л.с.),1.4 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Чёрный,Левый,XUUN*************,Возможен,519 000
Chevrolet,Aveo,2006,I (2003—2008),48000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.2 MT (72 л.с.),1.2 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Голубой,Левый,KL1S*************,,650 000
Chevrolet,Lacetti,2011,I (2004—2013),222736 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,Elite,Седан,Чёрный,Левый,XUUN*************,Не интересует,590 000
Chevrolet,Aveo,2012,II (2011—2020),171485 км,15 записей в отчёте Автотеки,,4+,Не битый,1.6 AT (115 л.с.),1.6 л,Бензин,Автомат,Передний,LT,Седан,Серебряный,Левый,KL1T*************,Возможен,767 000
Chevrolet,Lacetti,2008,I (2004—2013),210300 км,7 записей в отчёте Автотеки,,4+,Не битый,1.4 MT (94 л.с.),1.4 л,Бензин,Механика,Передний,SE,Хетчбек 5-дверный,Зелёный,Левый,XUUN*************,,390 000
Chevrolet,Niva,2014,I рестайлинг (2009—2023),183000 км,11 записей в отчёте Автотеки,Оригинал,2,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Коричневый,Левый,X9L2*************,Не интересует,549 000
Chevrolet,Niva,2013,I рестайлинг (2009—2023),129000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,GLS,Внедорожник 5-дверный,Чёрный,Левый,X9L2*************,Возможен,560 000
Chevrolet,Cruze,2013,I рестайлинг (2012—2015),153000 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 AT (109 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Красный,Левый,XUFJ*************,Возможен,996 000
Chevrolet,Niva,2018,I рестайлинг (2009—2023),151000 км,6 записей в отчёте Автотеки,Оригинал,1,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,GLC,Внедорожник 5-дверный,Белый,Левый,X9L2*************,Не интересует,830 000
Chevrolet,Cruze,2013,I рестайлинг (2012—2015),190000 км,6 записей в отчёте Автотеки,Оригинал,1,Не битый,1.8 MT (141 л.с.),1.8 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XUFJ*************,Не интересует,850 000
Chevrolet,Express,2013,II (2002—2023),171000 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,5.3 4WD AT (314 л.с.),5.3 л,Бензин,Автомат,Полный,Базовая,Минивэн,Чёрный,Левый,1GCS*************,Возможен,4 100 000
Chevrolet,Cobalt,2013,II (2011—2016),141086 км,3 записи в отчёте Автотеки,,2,Не битый,1.5 AT (105 л.с.),1.5 л,Бензин,Автомат,Передний,LT,Седан,Белый,Левый,XWBJ*************,,598 000
Chevrolet,Aveo,2011,I рестайлинг (2006—2012),134668 км,12 записей в отчёте Автотеки,Оригинал,3,Не битый,1.4 MT (101 л.с.),1.4 л,Бензин,Механика,Передний,LS,Хетчбек 5-дверный,Чёрный,Левый,XUUS*************,Не интересует,520 000
Chevrolet,Lanos,2007,I (2002—2009),188000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (86 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,Y6DT*************,Возможен,149 000
Chevrolet,Volt,2016,II (2015—2023),110000 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,1.5 Hybrid CVT (101 л.с.),1.5 л,Гибрид,Вариатор,Передний,Базовая,Хетчбек 5-дверный,Серый,Левый,1G1R*************,Не интересует,1 699 000
Chevrolet,Spark,2012,M300 (2009—2016),103701 км,19 записей в отчёте Автотеки,,3,Не битый,1.0 AT (67 л.с.),1 л,Бензин,Автомат,Передний,LS,Хетчбек 5-дверный,Синий,Левый,XWBM*************,Возможен,629 000
Chevrolet,Niva,2015,I рестайлинг (2009—2023),140000 км,5 записей в отчёте Автотеки,,3,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,LE,Внедорожник 5-дверный,Чёрный,Левый,X9L2*************,,625 000
Chevrolet,Lacetti,2011,I (2004—2013),188000 км,9 записей в отчёте Автотеки,,4+,Не битый,1.4 MT (94 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,XUUN*************,Возможен,504 894
Chevrolet,Cruze,2013,I рестайлинг (2012—2015),116000 км,15 записей в отчёте Автотеки,,2,Не битый,1.8 AT (141 л.с.),1.8 л,Бензин,Автомат,Передний,LTZ,Хетчбек 5-дверный,Синий,Левый,XUFJ*************,Возможен,769 000
Chevrolet,Monza,2023,II рестайлинг (2022—2023),1 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,1.5 AMT (113 л.с.),1.5 л,Бензин,Робот,Передний,Базовая,Седан,Чёрный,Левый,LSGK*************,Не интересует,2 085 000
Chevrolet,Cruze,2011,I (2009—2012),161000 км,11 записей в отчёте Автотеки,Дубликат,2,Не битый,1.8 MT (141 л.с.),1.8 л,Бензин,Механика,Передний,Base,Седан,Чёрный,Левый,XUFJ*************,Не интересует,710 000
Chevrolet,Cruze,2011,I (2009—2012),231000 км,14 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,LS,Седан,Золотой,Левый,XUFJ*************,Возможен,599 000
Chevrolet,Cruze,2010,I (2009—2012),97300 км,11 записей в отчёте Автотеки,,4+,Не битый,1.6 AT (109 л.с.),1.6 л,Бензин,Автомат,Передний,LS,Седан,Серебряный,Левый,XUFJ*************,,749 900
Chevrolet,Niva,2012,I рестайлинг (2009—2023),115000 км,14 записей в отчёте Автотеки,Оригинал,3,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Зелёный,Левый,X9L2*************,Не интересует,479 000
Chevrolet,Aveo,2007,I рестайлинг (2006—2012),220000 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,1.2 MT (72 л.с.),1.2 л,Бензин,Механика,Передний,Базовая,Седан,Красный,Левый,KL1S*************,Не интересует,458 000
Chevrolet,Cruze,2013,I рестайлинг (2012—2015),158500 км,6 записей в отчёте Автотеки,,2,Не битый,1.8 AT (141 л.с.),1.8 л,Бензин,Автомат,Передний,LTZ,Универсал,Белый,Левый,XUUJ*************,Возможен,825 000
Chevrolet,Lacetti,2010,I (2004—2013),217000 км,12 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,SE,Универсал,Серебряный,Левый,XUUN*************,,550 000
Chevrolet,Lanos,2006,I (2002—2009),220000 км,9 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.5 MT (86 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,Y6DT*************,Не интересует,100 000
Chevrolet,Aveo,2008,I рестайлинг (2006—2012),152385 км,11 записей в отчёте Автотеки,,4+,Не битый,1.2 MT (84 л.с.),1.2 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серый,Левый,KL1S*************,,459 000
Chevrolet,Niva,2016,I рестайлинг (2009—2023),59000 км,18 записей в отчёте Автотеки,Оригинал,2,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Чёрный,Левый,X9L2*************,Не интересует,799 000
Chevrolet,Cruze,2013,I рестайлинг (2012—2015),88553 км,9 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.8 AT (141 л.с.),1.8 л,Бензин,Автомат,Передний,LTZ,Хетчбек 5-дверный,Белый,Левый,XUFJ*************,Возможен,998 000
Chevrolet,Lanos,2008,I (2002—2009),115234 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.5 MT (86 л.с.),1.5 л,Бензин,Механика,Передний,SX,Седан,Серебряный,Левый,Y6DT*************,Не интересует,340 000
Chevrolet,Niva,2016,I рестайлинг (2009—2023),59000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Белый,Левый,X9L2*************,Не интересует,750 000
Chevrolet,Lanos,2008,I (2002—2009),147000 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (86 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,Y6DT*************,Возможен,280 000
Chevrolet,Monza,2022,II (2019—2022),30 км,,Оригинал,1,Не битый,1.5 AT (113 л.с.),1.5 л,Бензин,Автомат,Передний,Базовая,Седан,Белый,Левый,LSGK*************,Не интересует,1 999 999
