Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Kia,Sorento Prime,2016,III (2014—2017),95341 км,Проверить в Автотеке,,1,Не битый,2.2 CRDi AT (200 л.с.),2.2 л,Дизель,Автомат,Полный,Premium 2015,Внедорожник 5-дверный,Чёрный,Левый,KNAP*************,,2 319 000
Kia,Rio,2013,III (2011—2015),163396 км,19 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Prestige,Хетчбек 5-дверный,Синий,Левый,Z94C*************,Возможен,895 000
Kia,Rio,2016,III рестайлинг (2015—2017),48000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Серебряный,Левый,Z94C*************,Не интересует,1 350 000
Kia,Sportage,2017,IV (2015—2018),84560 км,19 записей в отчёте Автотеки,,2,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,"Classic ""Теплые опции""",Внедорожник 5-дверный,Коричневый,Левый,XWEP*************,,2 329 458
Kia,Cerato,2013,III (2013—2016),119000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (130 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Седан,Серебряный,Левый,KNAF*************,Возможен,1 070 000
Kia,Seltos,2021,I (2019—2023),33200 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,2.0 CVT (149 л.с.),2 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Белый,Левый,XWEE*************,Не интересует,2 600 000
Kia,Sportage,2015,IV (2015—2018),65000 км,3 записи в отчёте Автотеки,,1,Не битый,2.0 MT (150 л.с.),2 л,Бензин,Механика,Передний,Comfort,Внедорожник 5-дверный,Серебряный,Левый,XWEP*************,,1 860 000
Kia,Sportage,,,,,,,,,,,,,,,,,,,2 129 999
Kia,Sportage,2011,III (2010—2014),170000 км,14 записей в отчёте Автотеки,,4+,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Luxe,Внедорожник 5-дверный,Белый,Левый,XWEP*************,,1 380 000
Kia,Sorento,2011,II (2009—2012),220473 км,10 записей в отчёте Автотеки,,4+,Не битый,2.4 4WD AT (175 л.с.),2.4 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Серебряный,Левый,XWKJ*************,Возможен,1 274 200
Kia,Seltos,2021,I (2019—2023),27000 км,4 записи в отчёте Автотеки,,1,Не битый,2.0 4WD CVT (149 л.с.),2 л,Бензин,Вариатор,Полный,Luxe,Внедорожник 5-дверный,Жёлтый,Левый,XWEE*************,Не интересует,2 665 000
Kia,Sorento,2017,II рестайлинг (2012—2021),162366 км,18 записей в отчёте Автотеки,,2,Не битый,2.4 4WD AT (175 л.с.),2.4 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Бежевый,Левый,XWEK*************,Возможен,2 236 000
Kia,Optima,2019,IV рестайлинг (2018—2020),128572 км,2 записи в отчёте Автотеки,,1,Не битый,2.4 GDI AT (188 л.с.),2.4 л,Бензин,Автомат,Передний,Prestige,Седан,Серебряный,Левый,5XXG*************,Возможен,1 629 000
Kia,Rio,2020,IV (2017—2020),54685 км,16 записей в отчёте Автотеки,,3,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Синий,Левый,Z94C*************,,1 659 000
Kia,Carnival,2019,III (2014—2021),136850 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,2.2 CRDi AT (202 л.с.),2.2 л,Дизель,Автомат,Передний,Базовая,Минивэн,Серый,Левый,KNAM*************,Возможен,3 100 000
Kia,Rio,2017,III рестайлинг (2015—2017),260000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,Z94C*************,Не интересует,999 999
Kia,Rio,2018,IV (2017—2020),80000 км,15 записей в отчёте Автотеки,,2,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Luxe,Седан,Белый,Левый,Z94C*************,,1 630 000
Kia,Sorento Prime,2018,III рестайлинг (2017—2020),87000 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 CRDi AT (186 л.с.),2 л,Дизель,Автомат,Передний,Base,Внедорожник 5-дверный,Белый,Левый,KNAP*************,Не интересует,2 750 000
Kia,Picanto,2023,III рестайлинг (2021—2023),1500 км,Проверить в Автотеке,Электронный,1,Не битый,1.0 MPI AT (67 л.с.),1 л,Бензин,Автомат,Передний,GT Line,Хетчбек 5-дверный,Белый,Левый,XWEB*************,,2 200 000
Kia,Ceed,2017,JD рестайлинг (2015—2018),105000 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 AT (130 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Хетчбек 5-дверный,Красный,Левый,XWEH*************,Не интересует,2 200 000
Kia,K5,2021,III (2019—2023),65820 км,3 записи в отчёте Автотеки,,1,Не битый,2.0 MPI AT (150 л.с.),2 л,Бензин,Автомат,Передний,,Седан,Чёрный,Левый,XWEG*************,Возможен,3 099 000
Kia,Rio,2016,III рестайлинг (2015—2017),79436 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Белый,Левый,Z94C*************,,999 000
Kia,Mohave,2019,I рестайлинг 2 (2019—2023),77213 км,2 записи в отчёте Автотеки,,1,Не битый,3.0 CRDi 4WD AT (260 л.с.),3 л,Дизель,Автомат,Полный,The Master,Внедорожник 5-дверный,Чёрный,Левый,KNAK*************,,4 199 000
Kia,Sorento Prime,2018,III рестайлинг (2017—2020),122000 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 CRDi 4WD AT (186 л.с.),2 л,Дизель,Автомат,Полный,Master Special,Внедорожник 5-дверный,Чёрный,Левый,KNAP*************,Не интересует,3 045 000
Kia,Sorento Prime,2018,III рестайлинг (2017—2020),125000 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 CRDi 4WD AT (186 л.с.),2 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Серый,Левый,KNAP*************,Не интересует,2 450 000
Kia,Sorento Prime,2017,III (2014—2017),95463 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 CRDi 4WD AT (186 л.с.),2 л,Дизель,Автомат,Полный,Базовая,Внедорожник 5-дверный,Белый,Левый,KNAP*************,,2 765 000
Kia,Sportage,2018,IV (2015—2018),117000 км,21 запись в отчёте Автотеки,,2,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Серый,Левый,XWEP*************,Возможен,2 320 000
Kia,Carnival,2017,III (2014—2021),98700 км,Проверить в Автотеке,Электронный,1,Не битый,2.2 CRDi AT (202 л.с.),2.2 л,Дизель,Автомат,Передний,,Минивэн,Белый,Левый,KNAM*************,,2 870 000
Kia,Sportage,2012,III (2010—2014),75000 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Comfort,Внедорожник 5-дверный,Серебряный,Левый,XWEP*************,Не интересует,1 449 000
Kia,Rio,2014,III (2011—2015),155000 км,8 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.4 MT (107 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,Z94C*************,Не интересует,900 000
Kia,Rio X-Line,2020,I (2017—2020),50353 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Premium,Хетчбек 5-дверный,Чёрный,Левый,Z94C*************,,1 949 000
Kia,Rio,2020,IV (2017—2020),42022 км,9 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Белый,Левый,Z94C*************,,1 787 000
Kia,Soul,2011,I рестайлинг (2011—2014),187000 км,3 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.6 CRDi AT (128 л.с.),1.6 л,Дизель,Автомат,Передний,Burner,Хетчбек 5-дверный,Красный,Левый,XWEJ*************,Возможен,999 000
Kia,Rio,2020,IV рестайлинг (2020—2023),93401 км,14 записей в отчёте Автотеки,,3,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Luxe AV,Седан,Серый,Левый,Z94C*************,Возможен,1 772 000
Kia,Sorento Prime,2017,III (2014—2017),110000 км,Проверить в Автотеке,Электронный,1,Не битый,2.2 CRDi AT (200 л.с.),2.2 л,Дизель,Автомат,Полный,Prestige Prime,Внедорожник 5-дверный,Чёрный,Левый,KNAP*************,Возможен,2 949 000
Kia,Sorento Prime,2019,III рестайлинг (2017—2020),99693 км,3 записи в отчёте Автотеки,,2,Не битый,2.4 4WD AT (188 л.с.),2.4 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Синий,Левый,XWEP*************,Возможен,2 949 000
Kia,Rio,2019,IV (2017—2020),52357 км,2 записи в отчёте Автотеки,,1,Не битый,1.4 AT (100 л.с.),1.4 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,Z94C*************,,1 850 000
Kia,Cerato,2018,IV (2018—2021),66088 км,2 записи в отчёте Автотеки,Электронный,2,Не битый,1.6 AT (128 л.с.),1.6 л,Бензин,Автомат,Передний,Luxe,Седан,Серый,Левый,KNAF*************,Не интересует,2 050 000
Kia,Carnival,2020,IV (2020—2023),50000 км,,Электронный,1,Не битый,2.2 CRDi AT (199 л.с.),2.2 л,Дизель,Автомат,Передний,Premium+,Минивэн,Серый,Левый,KNAN*************,Не интересует,3 999 999
Kia,Rio,2007,II (2005—2009),117000 км,18 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.4 MT (97 л.с.),1.4 л,Бензин,Механика,Передний,Люкс,Седан,Серый,Левый,XWKD*************,,499 000
Kia,Rio,2015,III (2011—2015),110000 км,9 записей в отчёте Автотеки,,1,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,Prestige,Седан,Чёрный,Левый,Z94C*************,,1 249 000
Kia,Sportage,2011,III (2010—2014),234002 км,8 записей в отчёте Автотеки,,4+,Не битый,2.0 4WD MT (150 л.с.),2 л,Бензин,Механика,Полный,Luxe,Внедорожник 5-дверный,Синий,Левый,XWEP*************,,1 165 000
Kia,Ceed,2011,ED рестайлинг (2010—2012),156000 км,14 записей в отчёте Автотеки,,4+,Не битый,1.4 MT (109 л.с.),1.4 л,Бензин,Механика,Передний,Classic,Хетчбек 5-дверный,Серебряный,Левый,XWEH*************,Возможен,760 000
Kia,Sportage,2013,III (2010—2014),138668 км,16 записей в отчёте Автотеки,,2,Не битый,2.0 MT (150 л.с.),2 л,Бензин,Механика,Передний,Classic,Внедорожник 5-дверный,Чёрный,Левый,XWEP*************,Возможен,1 378 100
Kia,Rio,2020,IV рестайлинг (2020—2023),70759 км,11 записей в отчёте Автотеки,,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Седан,Белый,Левый,Z94C*************,,1 719 000
Kia,Rio,2018,IV (2017—2020),70980 км,9 записей в отчёте Автотеки,,3,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Luxe,Седан,Белый,Левый,Z94C*************,,1 445 990
Kia,Optima,2018,IV (2015—2018),119326 км,14 записей в отчёте Автотеки,,2,Не битый,2.4 AT (188 л.с.),2.4 л,Бензин,Автомат,Передний,GT Line,Седан,Серый,Левый,XWEG*************,,1 939 000
Kia,Rio X-Line,2018,I (2017—2020),84000 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серый,Левый,Z94C*************,Возможен,1 550 000
Kia,Rio,2007,II (2005—2009),265153 км,10 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.4 MT (97 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Синий,Левый,KNED*************,Не интересует,450 000
Kia,Ceed,2014,JD (2012—2015),92000 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (129 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Бежевый,Левый,XWEH*************,Не интересует,1 349 000
Kia,Rio X-Line,2019,I (2017—2020),109875 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Чёрный,Левый,Z94C*************,Возможен,1 570 000
Kia,Spectra,2007,I рестайлинг 2 (2004—2011),260000 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (101 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Седан,Бежевый,Левый,XWKF*************,Возможен,339 000
Kia,Spectra,2006,I рестайлинг 2 (2004—2011),180000 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (101 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,XTKF*************,,425 000
Kia,Sorento Prime,2017,III (2014—2017),97000 км,15 записей в отчёте Автотеки,,4+,Не битый,2.2 CRDi AT (200 л.с.),2.2 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,XWEP*************,Возможен,2 249 000
Kia,K7,2018,II (2016—2021),132000 км,Проверить в Автотеке,Электронный,1,Не битый,2.4 AT (190 л.с.),2.4 л,Бензин,Автомат,Передний,Базовая,Седан,Белый,Левый,KNAL*************,Не интересует,2 600 000
