Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Chery,M11 (A3),2011,A3 (2010—2015),78000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (119 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Белый,Левый,LVVD*************,Не интересует,350 000
Chery,Fora (A21),2008,A21 (2006—2011),173000 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (119 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Седан,Синий,Левый,LVVD*************,Не интересует,249 000
Chery,Tiggo 7 Pro,2021,II (2019—2023),56143 км,4 записи в отчёте Автотеки,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Prestige,Внедорожник 5-дверный,Красный,Левый,LVVD*************,,2 354 000
Chery,Tiggo 7 Pro Max,2023,I (2022—2023),60 км,,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Prestige,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,,2 295 000
Chery,Tiggo 7 Pro Max,2023,I (2022—2023),434 км,Проверить в Автотеке,,1,Не битый,1.6 4WD AMT (150 л.с.),1.6 л,Бензин,Робот,Полный,Ultimate,Внедорожник 5-дверный,Белый,Левый,LVVD*************,,3 089 000
Chery,Tiggo 4 Pro,2023,I (2020—2023),36 км,Проверить в Автотеке,,1,Не битый,1.5 CVT (113 л.с.),1.5 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Серый,Левый,LVVD*************,Возможен,1 589 000
Chery,Tiggo 4,2020,I рестайлинг (2018—2023),66000 км,11 записей в отчёте Автотеки,,1,Не битый,2.0 CVT (122 л.с.),2 л,Бензин,Вариатор,Передний,Techno,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,Возможен,1 479 000
Chery,Tiggo 7 Pro,2023,II (2019—2023),11 км,,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Белый,Левый,LVVD*************,,2 949 900
Chery,Tiggo 8 Pro Max,2022,I (2022—2023),3000 км,2 записи в отчёте Автотеки,,1,Не битый,2.0 4WD AMT (197 л.с.),2 л,Бензин,Робот,Полный,,Внедорожник 5-дверный,Белый,Левый,LVTD*************,,3 090 000
Chery,Tiggo 7 Pro,2021,II (2019—2023),65500 км,7 записей в отчёте Автотеки,Электронный,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Luxury,Внедорожник 5-дверный,Серебряный,Левый,LVVD*************,,2 200 000
Chery,Tiggo (T11),2013,T11 (2005—2013),138500 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (119 л.с.),1.6 л,Бензин,Механика,Передний,Tg12C,Внедорожник 5-дверный,Серый,Левый,LVVD*************,Не интересует,468 000
Chery,Bonus (A13),2013,A13 (2011—2014),170000 км,12 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (109 л.с.),1.5 л,Бензин,Механика,Передний,,Лифтбек,Зелёный,Левый,Y6DA*************,Не интересует,310 000
Chery,Tiggo 8 Pro Max,2023,I (2022—2023),2000 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,2.0 4WD AMT (197 л.с.),2 л,Бензин,Робот,Полный,Ultimate,Внедорожник 5-дверный,Синий,Левый,LVTD*************,Не интересует,3 750 000
Chery,Tiggo (T11),2013,T11 рестайлинг (2013—2016),205000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (126 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,,450 000
