Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
ВАЗ (LADA),Vesta Cross,2020,I (2017—2023),68871 км,Проверить в Автотеке,,1,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,,Универсал,Белый,Левый,XTAG*************,,1 660 000
ВАЗ (LADA),Vesta Cross,2019,I (2017—2023),60000 км,4 записи в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Белый,Левый,XTAG*************,Возможен,1 370 000
ВАЗ (LADA),Kalina,2012,I (2004—2013),126387 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Lux,Универсал,Фиолетовый,Левый,XTA1*************,,426 662
ВАЗ (LADA),Granta,2021,I рестайлинг (2018—2023),64000 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Classic'22 Кондиционер,Седан,Белый,Левый,XTA2*************,Не интересует,800 000
ВАЗ (LADA),Niva Legend,2023,I (2021—2023),2500 км,Проверить в Автотеке,,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Luxe Кондиционер,Внедорожник 3-дверный,Белый,Левый,XTA2*************,Возможен,955 000
ВАЗ (LADA),2106,1993,I (1976—2006),200000 км,Проверить в Автотеке,Электронный,3,Не битый,1.5 MT (72 л.с.),1.5 л,Бензин,Механика,Задний,Базовая,Седан,Красный,Левый,XTA2*************,Возможен,30 000
ВАЗ (LADA),Vesta,2020,I (2015—2023),70000 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 CVT (113 л.с.),1.6 л,Бензин,Вариатор,Передний,Comfort Winter,Универсал,Синий,Левый,XTAG*************,,1 499 990
ВАЗ (LADA),Vesta,2017,I (2015—2023),91258 км,8 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Белый,Левый,XTAG*************,,789 000
ВАЗ (LADA),2110,2005,I (1995—2014),279000 км,9 записей в отчёте Автотеки,Дубликат,2,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Чёрный,Левый,XTA2*************,Не интересует,150 000
ВАЗ (LADA),Largus Cross,2019,I (2013—2021),87741 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Серебряный,Левый,XTAK*************,Возможен,1 331 000
ВАЗ (LADA),Granta,2020,I рестайлинг (2018—2023),88272 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Белый,Левый,XTA2*************,Возможен,720 000
ВАЗ (LADA),4x4 (Нива),1982,I (1977—2019),162000 км,Проверить в Автотеке,Дубликат,4+,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,Базовая,Внедорожник 3-дверный,Голубой,Левый,XTA2*************,Возможен,150 000
ВАЗ (LADA),2115 Samara,2005,I (1997—2013),218000 км,4 записи в отчёте Автотеки,Оригинал,3,Не битый,1.5 MT (76 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,XTA2*************,Не интересует,127 000
ВАЗ (LADA),4x4 (Нива),2007,I (1977—2019),88600 км,4 записи в отчёте Автотеки,,4+,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Зелёный,Левый,XTA2*************,,259 900
ВАЗ (LADA),Vesta Cross,2019,I (2017—2023),114000 км,13 записей в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Белый,Левый,XTAG*************,,1 350 000
ВАЗ (LADA),2113 Samara,2006,I (2004—2013),180000 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (79 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Серый,Левый,XTA2*************,Не интересует,90 000
ВАЗ (LADA),2114 Samara,2012,I (2001—2014),185000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Синий,Левый,XTA2*************,Не интересует,200 000
ВАЗ (LADA),2121 (4x4) Urban,2022,I рестайлинг 2 (2019—2023),18414 км,6 записей в отчёте Автотеки,Электронный,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Luxe Urban,Внедорожник 3-дверный,Серый,Левый,XTA2*************,Возможен,919 000
ВАЗ (LADA),Priora,2014,I рестайлинг (2013—2018),107034 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Белый,Левый,XTA2*************,,450 000
ВАЗ (LADA),4x4 (Нива),2017,I (1977—2019),94500 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Black,Внедорожник 3-дверный,Чёрный,Левый,XTA2*************,,749 000
ВАЗ (LADA),Granta,2020,I рестайлинг (2018—2023),75000 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 AT (98 л.с.),1.6 л,Бензин,Автомат,Передний,Luxe,Седан,Серый,Левый,XTA2*************,Не интересует,980 000
ВАЗ (LADA),Largus Cross,2019,I (2013—2021),132213 км,9 записей в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Серый,Левый,XTAK*************,,899 000
ВАЗ (LADA),Kalina,2012,I (2004—2013),122000 км,12 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Lux,Хетчбек 5-дверный,Бежевый,Левый,XTA1*************,Не интересует,399 000
ВАЗ (LADA),Vesta Cross,2019,I (2017—2023),122000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,Comfort Image,Универсал,Серый,Левый,XTAG*************,Не интересует,1 345 000
ВАЗ (LADA),2114 Samara,2010,I (2001—2014),123000 км,4 записи в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Не интересует,299 000
ВАЗ (LADA),2109,2002,I (1987—2011),39540 км,Проверить в Автотеке,Оригинал,4+,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,,95 000
ВАЗ (LADA),Kalina,2013,I (2004—2013),98040 км,15 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серебряный,Левый,XTA1*************,Возможен,450 000
ВАЗ (LADA),2114 Samara,2012,I (2001—2014),137000 км,Проверить в Автотеке,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Белый,Левый,XTA2*************,Не интересует,315 000
ВАЗ (LADA),2107,2008,I (1982—2012),150000 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (54 л.с.),1.6 л,Бензин,Механика,Задний,Базовая,Седан,Чёрный,Левый,XTA2*************,Не интересует,120 000
ВАЗ (LADA),Vesta,2019,I (2015—2023),69443 км,4 записи в отчёте Автотеки,,1,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,,Седан,Белый,Левый,XTAG*************,,1 184 000
ВАЗ (LADA),2112,2007,I (1999—2009),270000 км,8 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Не интересует,180 000
ВАЗ (LADA),Granta,2012,I (2011—2018),162000 км,7 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Синий,Левый,XTA2*************,,425 000
ВАЗ (LADA),Granta,2019,I рестайлинг (2018—2023),120000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Синий,Левый,XTA2*************,Не интересует,650 000
ВАЗ (LADA),Priora,2017,I рестайлинг (2013—2018),160000 км,21 запись в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Седан,Серый,Левый,XTA2*************,Не интересует,600 000
ВАЗ (LADA),Granta,2012,I (2011—2018),113500 км,Проверить в Автотеке,Оригинал,3,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Седан,Серебряный,Левый,XTA2*************,Не интересует,340 000
ВАЗ (LADA),2121 (4x4) Urban,2018,I рестайлинг (2014—2019),70500 км,4 записи в отчёте Автотеки,,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Белый,Левый,XTA2*************,,619 000
ВАЗ (LADA),Vesta Cross,2020,I (2017—2023),71257 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 CVT (113 л.с.),1.6 л,Бензин,Вариатор,Передний,,Седан,Оранжевый,Левый,XTAG*************,,1 499 000
ВАЗ (LADA),Largus,2015,I (2012—2023),166500 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Белый,Левый,XTAK*************,,880 000
ВАЗ (LADA),Granta,2014,I (2011—2018),90959 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Лифтбек,Оранжевый,Левый,XTA2*************,Возможен,567 700
ВАЗ (LADA),Granta,2013,I (2011—2018),148000 км,11 записей в отчёте Автотеки,,1,Не битый,1.6 AT4 (98 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Седан,Синий,Левый,XTA2*************,,650 000
ВАЗ (LADA),Largus,2015,I (2012—2023),148521 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (105 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Универсал,Серебряный,Левый,XTAK*************,Возможен,839 000
ВАЗ (LADA),Vesta,2017,I (2015—2023),115200 км,10 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Exclusive,Седан,Белый,Левый,XTAG*************,,974 000
ВАЗ (LADA),2114 Samara,2012,I (2001—2014),140000 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Синий,Левый,XTA2*************,Не интересует,185 000
ВАЗ (LADA),Vesta,2017,I (2015—2023),137500 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Чёрный,Левый,XTAG*************,Не интересует,928 000
ВАЗ (LADA),2121 (4x4) Bronto,2018,I рестайлинг (2015—2023),77956 км,3 записи в отчёте Автотеки,,2,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Standard Image,Внедорожник 3-дверный,Серый,Левый,X6D2*************,,1 012 900
ВАЗ (LADA),Granta,2016,I (2011—2018),150000 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XTA2*************,Не интересует,600 000
ВАЗ (LADA),Priora,2011,I (2007—2013),198000 км,4 записи в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Седан,Синий,Левый,XTA2*************,Возможен,449 000
ВАЗ (LADA),4x4 (Нива),2012,I (1977—2019),138000 км,5 записей в отчёте Автотеки,Дубликат,2,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Luxe,Внедорожник 3-дверный,Зелёный,Левый,XTA2*************,Не интересует,450 000
ВАЗ (LADA),Kalina,2008,I (2004—2013),166000 км,2 записи в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Синий,Левый,XTA1*************,,200 000
ВАЗ (LADA),Kalina,2011,I (2004—2013),172000 км,16 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (84 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Зелёный,Левый,XTA1*************,Не интересует,350 000
ВАЗ (LADA),Vesta,2020,I (2015—2023),74629 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Чёрный,Левый,XTAG*************,Возможен,1 299 000
ВАЗ (LADA),2115 Samara,2001,I (1997—2013),211915 км,8 записей в отчёте Автотеки,,4+,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Синий,Левый,XTA2*************,,90 000
ВАЗ (LADA),2111,2003,I (1997—2014),174256 км,Проверить в Автотеке,Оригинал,3,Не битый,1.5 MT (79 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Универсал,Серебряный,Левый,XTA2*************,Не интересует,130 000
ВАЗ (LADA),Kalina Cross,2017,II (2014—2018),128000 км,16 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Black line,Универсал,Белый,Левый,XTA2*************,Не интересует,740 000
ВАЗ (LADA),4x4 (Нива),1999,I (1977—2019),189000 км,2 записи в отчёте Автотеки,Дубликат,4+,Не битый,1.7 MT (79 л.с.),1.7 л,Бензин,Механика,Полный,Базовая,Внедорожник 3-дверный,Белый,Левый,XTA2*************,,119 000
ВАЗ (LADA),Vesta Cross,2019,I (2017—2023),82103 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe Multimedia,Универсал,Серебряный,Левый,XTAG*************,,1 280 000
ВАЗ (LADA),Vesta Cross,2021,I (2017—2023),46000 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 CVT (113 л.с.),1.6 л,Бензин,Вариатор,Передний,Comfort,Универсал,Чёрный,Левый,XTAG*************,,1 674 000
ВАЗ (LADA),2109,2002,I (1987—2011),220000 км,2 записи в отчёте Автотеки,Дубликат,2,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Зелёный,Левый,XTA2*************,Не интересует,150 000
ВАЗ (LADA),Granta,2016,I (2011—2018),64500 км,8 записей в отчёте Автотеки,,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Norma,Лифтбек,Серебряный,Левый,XTA2*************,,610 000
ВАЗ (LADA),4x4 (Нива),2006,I (1977—2019),200000 км,5 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (80 л.с.),1.6 л,Бензин,Механика,Полный,Базовая,Внедорожник 3-дверный,Бордовый,Левый,XTA2*************,,250 000
ВАЗ (LADA),XRAY,2017,I (2015—2023),89000 км,3 записи в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Top,Хетчбек 5-дверный,Чёрный,Левый,XTAG*************,,950 000
ВАЗ (LADA),2114 Samara,2007,I (2001—2014),239000 км,4 записи в отчёте Автотеки,Оригинал,3,Не битый,1.5 MT (77 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Бежевый,Левый,XTA2*************,Не интересует,125 000
ВАЗ (LADA),4x4 (Нива),2001,I (1977—2019),239999 км,10 записей в отчёте Автотеки,,2,Не битый,1.7 MT (79 л.с.),1.7 л,Бензин,Механика,Полный,Базовая,Внедорожник 3-дверный,Синий,Левый,XTA2*************,,145 000
ВАЗ (LADA),2107,2000,I (1982—2012),94000 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (75 л.с.),1.6 л,Бензин,Механика,Задний,Стандарт,Седан,Синий,Левый,XTA2*************,Не интересует,100 000
ВАЗ (LADA),2113 Samara,2010,I (2004—2013),209107 км,10 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Серый,Левый,XTA2*************,Не интересует,155 000
ВАЗ (LADA),Kalina,2011,I (2004—2013),168000 км,14 записей в отчёте Автотеки,,3,Не битый,1.6 MT (84 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Чёрный,Левый,XTA1*************,Возможен,345 000
ВАЗ (LADA),2112,2006,I (1999—2009),280000 км,4 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Зелёный,Левый,XTA2*************,Не интересует,150 000
ВАЗ (LADA),2114 Samara,2013,I (2001—2014),140000 км,17 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Белый,Левый,XTA2*************,Не интересует,245 000
ВАЗ (LADA),2114 Samara,2012,I (2001—2014),146422 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Белый,Левый,XTA2*************,Не интересует,240 000
ВАЗ (LADA),Vesta,2020,I (2015—2023),39500 км,Проверить в Автотеке,Электронный,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Winter,Седан,Синий,Левый,XTAG*************,Не интересует,1 400 000
ВАЗ (LADA),Vesta Cross,2022,I (2017—2023),45740 км,Проверить в Автотеке,Электронный,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,[BLACK],Седан,Оранжевый,Левый,XTAG*************,Возможен,1 549 000
ВАЗ (LADA),Vesta Cross,2020,I (2017—2023),132000 км,3 записи в отчёте Автотеки,,1,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,,Универсал,Коричневый,Левый,XTAG*************,,1 258 000
ВАЗ (LADA),2112,2007,I (1999—2009),200000 км,9 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Зелёный,Левый,XTA2*************,Не интересует,100 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),5 км,,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Лифтбек,Чёрный,Левый,XTA2*************,Возможен,998 000
ВАЗ (LADA),Priora,2010,I (2007—2013),71700 км,8 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,,347 000
ВАЗ (LADA),Kalina,2016,II (2013—2018),65929 км,9 записей в отчёте Автотеки,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Коричневый,Левый,XTA2*************,,630 000
ВАЗ (LADA),Niva Legend,2022,I (2021—2023),25839 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Чёрный,Левый,XTA2*************,,910 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),19 км,,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Седан,Серый,Левый,XTA2*************,,849 000
ВАЗ (LADA),2105,2006,I (1980—2011),81000 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (71 л.с.),1.5 л,Бензин,Механика,Задний,Базовая,Седан,Зелёный,Левый,XTA2*************,Не интересует,90 000
ВАЗ (LADA),Largus,2013,I (2012—2023),253000 км,6 записей в отчёте Автотеки,,2,Не битый,1.6 MT (105 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Универсал,Серебряный,Левый,XTAK*************,Не интересует,820 000
ВАЗ (LADA),2115 Samara,2004,I (1997—2013),184900 км,3 записи в отчёте Автотеки,,3,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,XTA2*************,,225 000
ВАЗ (LADA),Granta,2019,I рестайлинг (2018—2023),119000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Classic,Седан,Белый,Левый,XTA2*************,Не интересует,610 000
ВАЗ (LADA),Priora,2014,I рестайлинг (2013—2018),89000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Универсал,Красный,Левый,XTA2*************,Возможен,598 000
ВАЗ (LADA),XRAY,2018,I (2015—2023),71509 км,8 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Хетчбек 5-дверный,Белый,Левый,XTAG*************,,1 140 000
ВАЗ (LADA),Kalina,2011,I (2004—2013),196000 км,8 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (84 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Универсал,Зелёный,Левый,XTA1*************,Не интересует,300 000
ВАЗ (LADA),Kalina,2018,II (2013—2018),130000 км,10 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (114 л.с.),1.6 л,Бензин,Механика,Передний,Sport,Хетчбек 5-дверный,Чёрный,Левый,Z0X2*************,Не интересует,779 000
ВАЗ (LADA),Largus,2012,I (2012—2023),223000 км,6 записей в отчёте Автотеки,,3,Не битый,1.6 MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Бежевый,Левый,XTAK*************,,620 000
ВАЗ (LADA),Priora,2011,I (2007—2013),155555 км,12 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Бордовый,Левый,XTA2*************,Не интересует,285 000
ВАЗ (LADA),2121 (4x4) Bronto,2018,I рестайлинг (2015—2023),69407 км,5 записей в отчёте Автотеки,,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Standard Image Камуфляж,Внедорожник 3-дверный,Серый,Левый,X6D2*************,,850 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),1 км,,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Лифтбек,Белый,Левый,XTA2*************,Возможен,1 076 000
ВАЗ (LADA),Priora,2008,I (2007—2013),101000 км,4 записи в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XTA2*************,Не интересует,360 000
ВАЗ (LADA),Vesta,2020,I (2015—2023),43300 км,3 записи в отчёте Автотеки,,2,Не битый,1.6 CVT (113 л.с.),1.6 л,Бензин,Вариатор,Передний,Luxe,Седан,Серый,Левый,XTAG*************,Возможен,1 208 800
ВАЗ (LADA),2114 Samara,2006,I (2001—2014),200000 км,3 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (77 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Не интересует,165 000
ВАЗ (LADA),Granta,2020,I рестайлинг (2018—2023),37000 км,,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Не интересует,750 000
