Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Mazda,CX-3,2020,I рестайлинг (2018—2023),64500 км,4 записи в отчёте Автотеки,Электронный,1,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Серый,Левый,JM1D*************,Не интересует,2 399 999
Mazda,6,2014,GJ (2012—2015),170500 км,29 записей в отчёте Автотеки,,3,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,,Седан,Красный,Левый,RUMG*************,,1 650 000
Mazda,3,2014,BM (2013—2016),121670 км,6 записей в отчёте Автотеки,,2,Не битый,1.6 AT (104 л.с.),1.6 л,Бензин,Автомат,Передний,Active+,Седан,Красный,Левый,JMZB*************,,1 139 000
Mazda,6,2019,GJ рестайлинг 2 (2018—2023),150000 км,7 записей в отчёте Автотеки,,1,Не битый,2.5 AT (194 л.с.),2.5 л,Бензин,Автомат,Передний,,Седан,Синий,Левый,RUMG*************,Возможен,2 385 000
Mazda,6,2023,GJ рестайлинг 2 (2018—2023),25 км,,,1,Не битый,2.5 AT (192 л.с.),2.5 л,Бензин,Автомат,Передний,Blue Sky Sports,Седан,Белый,Левый,LFPM*************,Возможен,3 999 000
Mazda,3,2014,BM (2013—2016),111835 км,12 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 AT (104 л.с.),1.6 л,Бензин,Автомат,Передний,,Хетчбек 5-дверный,Серый,Левый,JMZB*************,,1 349 000
Mazda,CX-5,2018,II (2017—2022),127929 км,7 записей в отчёте Автотеки,Оригинал,1,Не битый,2.5 4WD AT (194 л.с.),2.5 л,Бензин,Автомат,Полный,Active,Внедорожник 5-дверный,Серый,Левый,RUMK*************,,2 775 000
Mazda,3,2007,BK рестайлинг (2006—2009),192000 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,2.0 MT (150 л.с.),2 л,Бензин,Механика,Передний,Sport,Седан,Красный,Левый,JMZB*************,,799 000
Mazda,CX-5,2020,II (2017—2022),30 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Supreme,Внедорожник 5-дверный,Красный,Левый,PP1K*************,Не интересует,3 750 000
Mazda,3,2020,BP (2019—2023),58000 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,1.5 AT (120 л.с.),1.5 л,Бензин,Автомат,Передний,Supreme,Хетчбек 5-дверный,Красный,Левый,JMZB*************,Не интересует,2 390 000
Mazda,6,2018,GJ рестайлинг 2 (2018—2023),188906 км,10 записей в отчёте Автотеки,,4+,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,RUMG*************,Возможен,2 220 000
Mazda,CX-5,2013,I (2011—2015),172722 км,13 записей в отчёте Автотеки,,2,Не битый,2.5 4WD AT (192 л.с.),2.5 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Синий,Левый,RUMK*************,Возможен,2 029 000
Mazda,6,2020,GJ рестайлинг 2 (2018—2023),38000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,,Седан,Коричневый,Левый,RUMG*************,Не интересует,3 050 000
Mazda,3,2007,BK рестайлинг (2006—2009),249000 км,8 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 D MT (109 л.с.),1.6 л,Дизель,Механика,Передний,Базовая,Хетчбек 5-дверный,Серый,Левый,JMZB*************,Не интересует,680 000
Mazda,6,2010,GH рестайлинг (2009—2013),228000 км,19 записей в отчёте Автотеки,Оригинал,2,Не битый,2.0 AT (147 л.с.),2 л,Бензин,Автомат,Передний,,Седан,Чёрный,Левый,JMZG*************,Не интересует,1 130 000
Mazda,6,2016,GJ рестайлинг (2015—2018),206000 км,4 записи в отчёте Автотеки,,1,Не битый,2.5 AT (192 л.с.),2.5 л,Бензин,Автомат,Передний,Active,Седан,Белый,Левый,JM1G*************,Возможен,1 790 000
Mazda,3,2014,BM (2013—2016),117000 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,1.5 AT (120 л.с.),1.5 л,Бензин,Автомат,Передний,Active,Седан,Белый,Левый,JMZB*************,Возможен,1 495 000
Mazda,3,2006,BK рестайлинг (2006—2009),213000 км,20 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,JMZB*************,Не интересует,590 000
Mazda,CX-5,2014,I (2011—2015),158500 км,8 записей в отчёте Автотеки,,3,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Active,Внедорожник 5-дверный,Серый,Левый,RUMK*************,Возможен,1 495 000
Mazda,3,2007,BK рестайлинг (2006—2009),292412 км,23 записи в отчёте Автотеки,,4+,Не битый,1.6 MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Красный,Левый,JMZB*************,,519 000
