Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
ВАЗ (LADA),Priora,2013,I (2007—2013),107000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,Не интересует,489 000
ВАЗ (LADA),2121 (4x4) Urban,2014,I рестайлинг (2014—2019),181063 км,9 записей в отчёте Автотеки,,2,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Пурпурный,Левый,XTA2*************,,375 000
ВАЗ (LADA),Granta,2014,I (2011—2018),147000 км,11 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Optima,Лифтбек,Белый,Левый,XTA2*************,,464 900
ВАЗ (LADA),2114 Samara,2013,I (2001—2014),200000 км,10 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Не интересует,230 000
ВАЗ (LADA),XRAY,2019,I (2015—2023),54400 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серый,Левый,XTAG*************,,1 099 990
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),15 км,,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Лифтбек,Белый,Левый,XTA2*************,Не интересует,869 000
ВАЗ (LADA),2110,2006,I (1995—2014),160000 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (89 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,XTA2*************,Не интересует,79 000
ВАЗ (LADA),2111,2007,I (1997—2014),221998 км,5 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Универсал,Чёрный,Левый,XTA2*************,Возможен,219 000
ВАЗ (LADA),Kalina,2007,I (2004—2013),136000 км,Проверить в Автотеке,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Фиолетовый,Левый,XTA1*************,,228 000
ВАЗ (LADA),2110,2004,I (1995—2014),50000 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (79 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Чёрный,Левый,XTA2*************,Возможен,250 000
ВАЗ (LADA),4x4 (Нива),2014,I (1977—2019),114000 км,Проверить в Автотеке,,1,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Standard,Внедорожник 5-дверный,Белый,Левый,XTA2*************,,444 000
ВАЗ (LADA),Niva Legend,2022,I (2021—2023),1890 км,2 записи в отчёте Автотеки,,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Чёрный,Левый,XTA2*************,,925 000
ВАЗ (LADA),Priora,2014,I рестайлинг (2013—2018),145000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Norma,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Возможен,569 000
ВАЗ (LADA),Priora,2008,I (2007—2013),275000 км,12 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Норма 21703-21-047,Седан,Серебряный,Левый,XTA2*************,,259 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),5 км,Проверить в Автотеке,,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Classic Optima,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,,1 108 900
ВАЗ (LADA),Largus,2020,I (2012—2023),61551 км,6 записей в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Фургон,Синий,Левый,XTAF*************,,1 330 000
ВАЗ (LADA),Vesta,2017,I (2015—2023),122000 км,8 записей в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe EnjoY Pro,Седан,Белый,Левый,XTAG*************,,1 067 710
ВАЗ (LADA),Kalina Cross,2016,II (2014—2018),74520 км,13 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Универсал,Красный,Левый,XTA2*************,Возможен,727 000
ВАЗ (LADA),Granta,2012,I (2011—2018),169000 км,16 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Седан,Серебряный,Левый,XTA2*************,Не интересует,300 000
ВАЗ (LADA),2107,1990,I (1982—2012),133500 км,6 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.5 MT (72 л.с.),1.5 л,Бензин,Механика,Задний,Базовая,Седан,Белый,Левый,XTA2*************,Не интересует,99 000
ВАЗ (LADA),Vesta,2021,I (2015—2023),46849 км,Проверить в Автотеке,,1,Не битый,1.6 CVT (113 л.с.),1.6 л,Бензин,Вариатор,Передний,Comfort,Седан,Белый,Левый,XTAG*************,Возможен,1 289 190
ВАЗ (LADA),Vesta,2020,I (2015—2023),65295 км,Проверить в Автотеке,Электронный,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Winter,Седан,Синий,Левый,XTAG*************,,1 188 000
ВАЗ (LADA),Vesta,2019,I (2015—2023),39444 км,9 записей в отчёте Автотеки,,3,Не битый,1.8 MT (145 л.с.) Sport,1.8 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XTAG*************,,1 560 000
ВАЗ (LADA),Priora,2012,I (2007—2013),170000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Люкс 21703-23-043,Седан,Зелёный,Левый,XTA2*************,Не интересует,340 000
ВАЗ (LADA),Granta,2020,I рестайлинг (2018—2023),80118 км,Проверить в Автотеке,Электронный,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Luxe Prestige,Седан,Белый,Левый,XTA2*************,Не интересует,725 000
ВАЗ (LADA),Kalina,2009,I (2004—2013),160000 км,6 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Хетчбек 5-дверный,Синий,Левый,XTA1*************,,220 000
ВАЗ (LADA),2113 Samara,2007,I (2004—2013),200000 км,9 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Серый,Левый,XTA2*************,Не интересует,140 000
ВАЗ (LADA),Priora,2012,I (2007—2013),157000 км,15 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,Возможен,350 000
ВАЗ (LADA),Largus Cross,2019,I (2013—2021),119509 км,Проверить в Автотеке,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Quest 5 мест,Универсал,Белый,Левый,XTAK*************,,1 487 000
ВАЗ (LADA),Kalina,2011,I (2004—2013),142300 км,7 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,Lux,Седан,Серый,Левый,XTA1*************,,381 890
ВАЗ (LADA),2113 Samara,2008,I (2004—2013),153704 км,8 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Серебряный,Левый,XTA2*************,Не интересует,230 000
ВАЗ (LADA),Granta,2017,I (2011—2018),63296 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Коричневый,Левый,XTA2*************,,650 000
ВАЗ (LADA),4x4 (Нива),2013,I (1977—2019),164159 км,9 записей в отчёте Автотеки,,3,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Standard Image,Внедорожник 5-дверный,Зелёный,Левый,XTA2*************,,399 000
ВАЗ (LADA),Kalina,2016,II (2013—2018),38265 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Чёрный,Левый,XTA2*************,Возможен,785 000
ВАЗ (LADA),4x4 (Нива),2019,I (1977—2019),42000 км,Проверить в Автотеке,Оригинал,1,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Standard,Внедорожник 5-дверный,Коричневый,Левый,XTA2*************,,775 000
ВАЗ (LADA),Granta,2015,I (2011—2018),97240 км,12 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,Norma,Седан,Серебряный,Левый,XTA2*************,Не интересует,488 000
ВАЗ (LADA),Vesta,2019,I (2015—2023),158500 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe Multimedia,Седан,Белый,Левый,XTAG*************,Возможен,815 000
ВАЗ (LADA),2107,2006,I (1982—2012),77000 км,Проверить в Автотеке,,3,Не битый,1.6 MT (74 л.с.),1.6 л,Бензин,Механика,Задний,Стандарт,Седан,Чёрный,Левый,XTA2*************,,155 990
ВАЗ (LADA),Largus,2019,I (2012—2023),123130 км,2 записи в отчёте Автотеки,,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Белый,Левый,XTAK*************,,1 100 000
ВАЗ (LADA),2113 Samara,2006,I (2004—2013),200000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (79 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Серебряный,Левый,XTA2*************,Не интересует,100 000
ВАЗ (LADA),2109,2003,I (1987—2011),211000 км,Проверить в Автотеке,,3,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,Возможен,70 000
ВАЗ (LADA),2114 Samara,2011,I (2001—2014),158000 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Возможен,219 999
ВАЗ (LADA),XRAY,2018,I (2015—2023),80000 км,6 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe Prestige,Хетчбек 5-дверный,Белый,Левый,XTAG*************,,1 009 000
ВАЗ (LADA),2114 Samara,2011,I (2001—2014),144133 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Серый,Левый,XTA2*************,,315 000
ВАЗ (LADA),Vesta,2017,I (2015—2023),93000 км,Проверить в Автотеке,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Classic Start,Седан,Чёрный,Левый,XTAG*************,,949 000
ВАЗ (LADA),2112,2008,I (1999—2009),208250 км,8 записей в отчёте Автотеки,Дубликат,3,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Хетчбек 3-дверный,Красный,Левый,XTA2*************,Не интересует,149 000
ВАЗ (LADA),1111 Ока,2004,I (1987—2008),22768 км,3 записи в отчёте Автотеки,,2,Не битый,0.7 MT (35 л.с.),0.7 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Синий,Левый,XTJ1*************,,159 000
ВАЗ (LADA),Largus Cross,2016,I (2013—2021),175300 км,6 записей в отчёте Автотеки,,2,Не битый,1.6 MT (102 л.с.),1.6 л,Бензин,Механика,Передний,Luxe 7 мест,Универсал,Белый,Левый,XTAR*************,,1 044 000
ВАЗ (LADA),XRAY Cross,2020,I (2018—2023),19000 км,Проверить в Автотеке,Электронный,2,Не битый,1.6 CVT (113 л.с.),1.6 л,Бензин,Вариатор,Передний,[BLACK],Хетчбек 5-дверный,Чёрный,Левый,XTAG*************,Не интересует,1 470 000
ВАЗ (LADA),Vesta,2019,I (2015—2023),66700 км,4 записи в отчёте Автотеки,,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Classic,Седан,Коричневый,Левый,XTAG*************,,1 019 990
ВАЗ (LADA),Granta,2018,I рестайлинг (2018—2023),57000 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Лифтбек,Белый,Левый,XTA2*************,Возможен,690 000
ВАЗ (LADA),Granta,2013,I (2011—2018),199000 км,4 записи в отчёте Автотеки,,3,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,XTA2*************,,325 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),5 км,,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Лифтбек,Серый,Левый,XTA2*************,Возможен,890 000
ВАЗ (LADA),Vesta,2019,I (2015—2023),61000 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Multimedia,Седан,Серый,Левый,XTAG*************,,995 000
ВАЗ (LADA),2114 Samara,2010,I (2001—2014),180000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Стандарт,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Не интересует,167 000
ВАЗ (LADA),Kalina,2013,II (2013—2018),114508 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Универсал,Оранжевый,Левый,XTA2*************,Возможен,499 000
ВАЗ (LADA),Granta,2013,I (2011—2018),112000 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 AT (98 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Седан,Бежевый,Левый,XTA2*************,,529 000
ВАЗ (LADA),Granta,2015,I (2011—2018),150000 км,8 записей в отчёте Автотеки,,3,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Лифтбек,Синий,Левый,XTA2*************,,490 000
ВАЗ (LADA),4x4 (Нива),2019,I рестайлинг (2019—2023),85700 км,5 записей в отчёте Автотеки,Электронный,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Classic,Внедорожник 3-дверный,Коричневый,Левый,XTA2*************,Возможен,599 000
ВАЗ (LADA),Vesta,2021,I (2015—2023),29057 км,4 записи в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Light,Седан,Чёрный,Левый,XTAG*************,,1 380 000
ВАЗ (LADA),XRAY,2018,I (2015—2023),41000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe Prestige,Хетчбек 5-дверный,Белый,Левый,XTAG*************,Не интересует,1 059 000
ВАЗ (LADA),2113 Samara,2008,I (2004—2013),183000 км,10 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Серебряный,Левый,XTA2*************,Не интересует,125 000
ВАЗ (LADA),Kalina,2011,I (2004—2013),171000 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (82 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,XTA1*************,Не интересует,315 000
ВАЗ (LADA),4x4 (Нива),2009,I (1977—2019),150000 км,,Оригинал,2,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Чёрный,Левый,XTA2*************,,210 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),5 км,,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,XTA2*************,Не интересует,1 100 000
ВАЗ (LADA),Vesta,2017,I (2015—2023),66000 км,8 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Optima,Седан,Серебряный,Левый,XTAG*************,Не интересует,950 000
ВАЗ (LADA),Vesta Cross,2019,I (2017—2023),99494 км,19 записей в отчёте Автотеки,,3,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Универсал,Белый,Левый,XTAG*************,,1 250 000
ВАЗ (LADA),Vesta Cross,2020,I (2017—2023),25800 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Winter,Универсал,Синий,Левый,XTAG*************,,1 650 000
ВАЗ (LADA),Granta,2019,I рестайлинг (2018—2023),88116 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Синий,Левый,XTA2*************,Не интересует,700 000
ВАЗ (LADA),Granta,2020,I рестайлинг (2018—2023),54024 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 AT (98 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Хетчбек 5-дверный,Белый,Левый,XTA2*************,,980 000
ВАЗ (LADA),Largus,2016,I (2012—2023),68000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort 5 мест,Универсал,Серебряный,Левый,XTAK*************,Не интересует,1 010 000
ВАЗ (LADA),Granta,2019,I рестайлинг (2018—2023),99700 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 AT (98 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort Light,Седан,Коричневый,Левый,XTA2*************,Возможен,850 000
ВАЗ (LADA),4x4 (Нива),2014,I (1977—2019),120000 км,7 записей в отчёте Автотеки,,3,Не битый,1.6 MT (80 л.с.),1.6 л,Бензин,Механика,Полный,Базовая,Внедорожник 3-дверный,Белый,Левый,XTA2*************,Не интересует,400 000
ВАЗ (LADA),2114 Samara,2006,I (2001—2014),189000 км,Проверить в Автотеке,Дубликат,4+,Не битый,1.5 MT (77 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,Не интересует,100 000
ВАЗ (LADA),2115 Samara,2003,I (1997—2013),247000 км,5 записей в отчёте Автотеки,,4+,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Серебряный,Левый,XTA2*************,,163 900
ВАЗ (LADA),4x4 (Нива),2017,I (1977—2019),73880 км,5 записей в отчёте Автотеки,,3,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,Luxe Кондиционер,Внедорожник 3-дверный,Чёрный,Левый,XTA2*************,,699 000
ВАЗ (LADA),2110,2012,I (1995—2014),181500 км,5 записей в отчёте Автотеки,Дубликат,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Белый,Левый,Y6L2*************,Не интересует,200 000
ВАЗ (LADA),Granta,2019,I рестайлинг (2018—2023),89000 км,5 записей в отчёте Автотеки,,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Classic,Седан,Белый,Левый,XTA2*************,,655 990
ВАЗ (LADA),4x4 (Нива),1997,I (1977—2019),110000 км,3 записи в отчёте Автотеки,Оригинал,3,Не битый,1.7 MT (79 л.с.),1.7 л,Бензин,Механика,Полный,Базовая,Внедорожник 3-дверный,Красный,Левый,XTA2*************,Не интересует,165 000
ВАЗ (LADA),4x4 (Нива),1998,I (1977—2019),201000 км,Проверить в Автотеке,Дубликат,4+,Не битый,1.7 MT (79 л.с.),1.7 л,Бензин,Механика,Полный,Базовая,Внедорожник 3-дверный,Зелёный,Левый,XTA2*************,Не интересует,230 000
ВАЗ (LADA),2114 Samara,2011,I (2001—2014),127000 км,12 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Не интересует,165 000
ВАЗ (LADA),Granta Cross,2023,I рестайлинг (2018—2023),1 км,,Электронный,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Comfort'22,Универсал,Белый,Левый,XTA2*************,Возможен,1 100 000
ВАЗ (LADA),4x4 (Нива),2015,I (1977—2019),92101 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Фиолетовый,Левый,XTA2*************,Возможен,550 000
ВАЗ (LADA),Granta,2012,I (2011—2018),190000 км,4 записи в отчёте Автотеки,,4+,Не битый,1.6 MT (87 л.с.),,Бензин,Механика,Передний,,Седан,Синий,Левый,XTA2*************,,335 000
ВАЗ (LADA),2114 Samara,2007,I (2001—2014),200000 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Не интересует,70 000
ВАЗ (LADA),Vesta Cross,2021,I (2017—2023),70230 км,10 записей в отчёте Автотеки,,2,Не битый,1.6 CVT (113 л.с.),1.6 л,Бензин,Вариатор,Передний,,Универсал,Чёрный,Левый,XTAG*************,,1 782 000
ВАЗ (LADA),Kalina,2008,I (2004—2013),189000 км,12 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Синий,Левый,XTA1*************,Не интересует,145 000
ВАЗ (LADA),Priora,2008,I (2007—2013),182000 км,5 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (98 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,XTA2*************,,235 000
ВАЗ (LADA),2110,2004,I (1995—2014),140000 км,5 записей в отчёте Автотеки,,4+,Не битый,1.5 MT (78 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Чёрный,Левый,XTA2*************,,177 000
ВАЗ (LADA),2114 Samara,2008,I (2001—2014),185000 км,8 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Стандарт,Хетчбек 5-дверный,Чёрный,Левый,XTA2*************,Не интересует,124 000
ВАЗ (LADA),Largus,2019,I (2012—2023),50000 км,8 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,,Универсал,Коричневый,Левый,XTAK*************,Не интересует,900 000
ВАЗ (LADA),Priora,2012,I (2007—2013),91692 км,8 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Седан,Серый,Левый,XTA2*************,Не интересует,385 000
ВАЗ (LADA),2114 Samara,2010,I (2001—2014),200000 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Хетчбек 5-дверный,Серый,Левый,XTA2*************,Не интересует,105 000
ВАЗ (LADA),Kalina,2010,I (2004—2013),152000 км,Проверить в Автотеке,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,Standard,Универсал,Чёрный,Левый,XTA1*************,Не интересует,240 000
ВАЗ (LADA),2114 Samara,2007,I (2001—2014),147000 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (81 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серебряный,Левый,XTA2*************,Не интересует,165 000
ВАЗ (LADA),Vesta Cross,2018,I (2017—2023),139076 км,2 записи в отчёте Автотеки,,1,Не битый,1.8 MT (122 л.с.),1.8 л,Бензин,Механика,Передний,,Универсал,Синий,Левый,XTAG*************,,1 299 000
ВАЗ (LADA),4x4 (Нива),2010,I (1977—2019),269000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,1.7 MT (80 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Серый,Левый,XTA2*************,Возможен,325 000
ВАЗ (LADA),Granta,2014,I (2011—2018),170000 км,9 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Comfort Optima,Лифтбек,Чёрный,Левый,XTA2*************,,481 400
ВАЗ (LADA),Largus Cross,2020,I (2013—2021),50972 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Luxe 7 мест,Универсал,Серебряный,Левый,XTAR*************,Возможен,1 239 000
ВАЗ (LADA),4x4 (Нива),2012,I (1977—2019),125000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.7 4WD MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Синий,Левый,XTA2*************,Не интересует,320 000
ВАЗ (LADA),Granta,2014,I (2011—2018),135271 км,8 записей в отчёте Автотеки,,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Classic,Седан,Голубой,Левый,XTA2*************,,423 000
ВАЗ (LADA),Kalina,2014,II (2013—2018),175751 км,10 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Фиолетовый,Левый,XTA2*************,Не интересует,530 000
ВАЗ (LADA),Granta,2018,I рестайлинг (2018—2023),93748 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Лифтбек,Синий,Левый,XTA2*************,Возможен,679 000
ВАЗ (LADA),Granta,2020,I рестайлинг (2018—2023),37000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 MT (87 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Белый,Левый,XTA2*************,Не интересует,920 000
ВАЗ (LADA),Granta,2023,I рестайлинг (2018—2023),5600 км,5 записей в отчёте Автотеки,,1,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Седан,Коричневый,Левый,XTA2*************,,949 000
ВАЗ (LADA),Vesta,2016,I (2015—2023),84192 км,5 записей в отчёте Автотеки,,3,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,Classic Start,Седан,Белый,Левый,XTAG*************,,950 000
ВАЗ (LADA),XRAY,2018,I (2015—2023),121235 км,12 записей в отчёте Автотеки,,1,Не битый,1.6 MT (106 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Красный,Левый,XTAG*************,Возможен,1 045 000
ВАЗ (LADA),Niva Legend,2022,I (2021—2023),20000 км,Проверить в Автотеке,,1,Не битый,1.7 MT (83 л.с.),1.7 л,Бензин,Механика,Полный,,Внедорожник 3-дверный,Чёрный,Левый,XTA2*************,Возможен,891 000
