Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Daewoo,Matiz,2013,I рестайлинг (2000—2015),78000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серебряный,Левый,XWB4*************,Не интересует,228 000
Daewoo,Matiz,2010,I рестайлинг (2000—2015),74000 км,9 записей в отчёте Автотеки,Дубликат,4+,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Золотой,Левый,XWB4*************,Не интересует,215 000
Daewoo,Nexia,2004,I (1995—2008),160000 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (75 л.с.),1.5 л,Бензин,Механика,Передний,GL,Седан,Красный,Левый,XWB3*************,,139 000
Daewoo,Matiz,2012,I рестайлинг (2000—2015),86000 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серый,Левый,XWB4*************,,239 000
Daewoo,Nexia,2007,I (1995—2008),333924 км,2 записи в отчёте Автотеки,Оригинал,3,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GLE,Седан,Серебряный,Левый,XWB3*************,Не интересует,100 000
Daewoo,Matiz,2005,I рестайлинг (2000—2015),112194 км,15 записей в отчёте Автотеки,,4+,Не битый,0.8 AT (52 л.с.),0.8 л,Бензин,Автомат,Передний,Базовая,Хетчбек 5-дверный,Золотой,Левый,XWB4*************,Возможен,349 000
Daewoo,Nexia,2010,I рестайлинг (2008—2016),113000 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Красный,Левый,XWB3*************,Не интересует,230 000
Daewoo,Gentra,2014,II (2013—2015),135000 км,5 записей в отчёте Автотеки,,2,Не битый,1.5 MT (107 л.с.),1.5 л,Бензин,Механика,Передний,Elegant,Седан,Белый,Левый,XWB5*************,,615 000
Daewoo,Matiz,2012,I рестайлинг (2000—2015),64042 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,MX,Хетчбек 5-дверный,Голубой,Левый,XWB4*************,Возможен,299 000
Daewoo,Nexia,2005,I (1995—2008),239000 км,Проверить в Автотеке,Оригинал,3,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GL,Седан,Зелёный,Левый,XWB3*************,Не интересует,150 000
Daewoo,Nexia,2004,I (1995—2008),132000 км,Проверить в Автотеке,Оригинал,4+,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GL,Седан,Серебряный,Левый,XWB3*************,Не интересует,69 000
Daewoo,Matiz,2011,I рестайлинг (2000—2015),45212 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Чёрный,Левый,XWB4*************,Не интересует,230 000
Daewoo,Nexia,2008,I рестайлинг (2008—2016),280500 км,8 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,XWB3*************,,89 000
Daewoo,Matiz,2012,I рестайлинг (2000—2015),87000 км,15 записей в отчёте Автотеки,,4+,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,MX,Хетчбек 5-дверный,Чёрный,Левый,XWB4*************,,337 754
Daewoo,Matiz,2008,I рестайлинг (2000—2015),96407 км,9 записей в отчёте Автотеки,,4+,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,M 19,Хетчбек 5-дверный,Красный,Левый,XWB4*************,,145 000
Daewoo,Matiz,2008,I рестайлинг (2000—2015),164000 км,Проверить в Автотеке,,4+,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Красный,Левый,XWB4*************,,140 000
Daewoo,Matiz,2011,I рестайлинг (2000—2015),26288 км,Проверить в Автотеке,Оригинал,1,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,Lux,Хетчбек 5-дверный,Чёрный,Левый,XWB4*************,Возможен,429 000
Daewoo,Nexia,2000,I (1995—2008),170000 км,7 записей в отчёте Автотеки,,2,Не битый,1.5 MT (75 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Зелёный,Левый,ULV3*************,Не интересует,145 000
Daewoo,Matiz,2007,I рестайлинг (2000—2015),103100 км,9 записей в отчёте Автотеки,,3,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,Lux,Хетчбек 5-дверный,Чёрный,Левый,XWB4*************,Возможен,275 000
Daewoo,Matiz,2011,I рестайлинг (2000—2015),85000 км,35 записей в отчёте Автотеки,Оригинал,4+,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Голубой,Левый,XWB4*************,Не интересует,225 000
Daewoo,Matiz,2011,I рестайлинг (2000—2015),133847 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,XWB4*************,,214 000
Daewoo,Matiz,2013,I рестайлинг (2000—2015),109000 км,17 записей в отчёте Автотеки,Оригинал,3,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Бежевый,Левый,XWB4*************,Не интересует,246 000
Daewoo,Matiz,2007,I рестайлинг (2000—2015),98900 км,2 записи в отчёте Автотеки,Оригинал,4+,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,Lux,Хетчбек 5-дверный,Синий,Левый,XWB4*************,Не интересует,100 000
Daewoo,Nexia,2012,I рестайлинг (2008—2016),199000 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,Classic,Седан,Синий,Левый,XWB3*************,Не интересует,260 000
Daewoo,Nexia,2012,I рестайлинг (2008—2016),153000 км,Проверить в Автотеке,,4+,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,Classic,Седан,Белый,Левый,XWB3*************,,290 900
Daewoo,Matiz,2008,I рестайлинг (2000—2015),100359 км,Проверить в Автотеке,Оригинал,3,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Бежевый,Левый,XWB4*************,Не интересует,170 000
