Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Changan,UNI-K,2023,I (2020—2023),17 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Белый,Левый,LS4A*************,,3 899 000
Changan,Lamore,2023,I (2022—2023),87 км,,,1,Не битый,1.5T DCT (166 л.с.),1.5 л,Бензин,Робот,Передний,Base,Седан,Серый,Левый,LS5A*************,,2 800 000
Changan,UNI-K,2023,I (2020—2023),11 км,,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Чёрный,Левый,LS4A*************,Возможен,3 550 000
Changan,UNI-T,2020,I (2020—2023),29887 км,5 записей в отчёте Автотеки,,1,Не битый,1.5T DCT (180 л.с.),1.5 л,Бензин,Робот,Передний,Базовая,Внедорожник 5-дверный,Серый,Левый,LS5A*************,,2 789 000
Changan,UNI-K,2023,I (2020—2023),21 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Premium,Внедорожник 5-дверный,Голубой,Левый,LS4A*************,Не интересует,3 600 000
Changan,UNI-K,2022,I (2020—2023),461 км,,,1,Не битый,1.5hyb AT (166 л.с.),1.5 л,Гибрид,Автомат,Передний,Premium,Внедорожник 5-дверный,Серый,Левый,LS6C*************,,3 950 000
Changan,UNI-T,2023,I рестайлинг (2023—2023),10 км,,Электронный,1,Не битый,1.5T DCT (188 л.с.),1.5 л,Бензин,Робот,Передний,Exclusive,Внедорожник 5-дверный,Серый,Левый,LS5A*************,Возможен,3 190 000
Changan,CS35 Plus,2020,I (2018—2023),55469 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 AT (117 л.с.),1.6 л,Бензин,Автомат,Передний,Luxe,Внедорожник 5-дверный,Белый,Левый,LS5A*************,Возможен,1 635 000
Changan,UNI-K,2023,I (2020—2023),50 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Белый,Левый,LS4A*************,Возможен,3 610 000
Changan,UNI-K,2022,I (2020—2023),1 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Не интересует,4 050 000
